date,portfolio_return
2023-06-06,0.0002812596426677379
2023-06-07,-0.014485971419419128
2023-06-08,0.013237057174418549
2023-06-09,0.005036550489120111
2023-06-12,0.01191755369241572
2023-06-13,0.008593793871619845
2023-06-14,-0.0017170231733906203
2023-06-15,0.011372817338501009
2023-06-16,-0.005406090715379105
2023-06-20,0.0071521322319681845
2023-06-21,-0.010560225331501527
2023-06-22,0.010823055112431982
2023-06-23,-0.008327933981867625
2023-06-26,-0.018748769609636253
2023-06-27,0.015493241277290015
2023-06-28,0.0010684181892137992
2023-06-29,0.0016718361797318409
2023-06-30,0.016223651698310842
2023-07-03,0.005542313400734144
2023-07-05,0.002124555120539738
2023-07-06,-0.010385237616293853
2023-07-07,-0.002184717029776512
2023-07-10,-0.006298270755853993
2023-07-11,0.006537500328139957
2023-07-12,0.011835459866003883
2023-07-13,0.015094294752350326
2023-07-14,0.002213209896094842
2023-07-17,0.009906032615429149
2023-07-18,0.00913997345562945
2023-07-19,0.0014287677581776121
2023-07-20,-0.023945925204185852
2023-07-21,-0.007220981949586865
2023-07-24,0.008257116010410202
2023-07-25,0.004718784819096004
2023-07-26,0.0010842333621690849
2023-07-27,-0.001968625929733881
2023-07-28,0.01827167691752997
2023-07-31,0.003256808595472808
2023-08-01,-0.005687431506317014
2023-08-02,-0.021995626320040828
2023-08-03,0.004178556766405946
2023-08-04,-0.0017351279275172903
2023-08-07,0.007873265002985448
2023-08-08,-0.007068935553079163
2023-08-09,-0.015623648394594486
2023-08-10,0.0023378564389624846
2023-08-11,-0.0038928294336107554
2023-08-14,0.012792480121838892
2023-08-15,-0.014931222557308175
2023-08-16,-0.0130429926649427
2023-08-17,-0.009859890979033054
2023-08-18,-0.0021601281331878794
2023-08-21,0.020546296340466837
2023-08-22,-0.0053167671867813526
2023-08-23,0.013193878332332563
2023-08-24,-0.01607334161688
2023-08-25,0.005953058319110225
2023-08-28,0.00701328470777397
2023-08-29,0.023434529081417396
2023-08-30,0.003299075774539412
2023-08-31,-0.0009723422278651115
2023-09-01,-0.0036023923327431918
2023-09-05,0.006845040039333497
2023-09-06,-0.011558286812305082
2023-09-07,-0.0032573503085037885
2023-09-08,0.0009210104162840904
2023-09-11,0.016196828914499736
2023-09-12,-0.0066387863348117745
2023-09-13,0.00666804504976239
2023-09-14,0.011153612666145655
2023-09-15,-0.015787654518008194
2023-09-18,1.6271433377370253e-05
2023-09-19,-0.002564431890591595
2023-09-20,-0.014438835319842427
2023-09-21,-0.015592191431328178
2023-09-22,-0.0021899499927881556
2023-09-25,0.008544779544344525
2023-09-26,-0.014523711744902853
2023-09-27,0.003700017549245407
2023-09-28,0.009586766091726536
2023-09-29,-0.0024909169158530272
2023-10-02,0.012827169013165237
2023-10-03,-0.016863042388714555
2023-10-04,0.011756166002431782
2023-10-05,-9.534852368600741e-05
2023-10-06,0.014807411266405085
2023-10-09,0.005518257458377645
2023-10-10,0.0034151745992326427
2023-10-11,0.006042567366983502
2023-10-12,-0.003015124520712107
2023-10-13,-0.0071584422645296405
2023-10-16,0.009020288088997514
2023-10-17,-0.004145916706050076
2023-10-18,-0.016127831952264374
2023-10-19,-0.012058277051294466
2023-10-20,-0.018047795976001636
2023-10-23,0.004279330693453867
2023-10-24,0.006863737121769713
2023-10-25,-0.018853467065874565
2023-10-26,-0.02205090869365985
2023-10-27,0.0044974701768341774
2023-10-30,0.010419385634583968
2023-10-31,0.0030596178157352065
2023-11-01,0.01748574776209501
2023-11-02,0.01864120971741885
2023-11-03,0.006542427218559584
2023-11-06,0.005363596765831594
2023-11-07,0.007106751322652843
2023-11-08,0.0022024869611707567
2023-11-09,-0.007642271384500238
2023-11-10,0.01891105966912711
2023-11-13,0.0029709285566631915
2023-11-14,0.017765641622357258
2023-11-15,-0.0011970625872676547
2023-11-16,0.002082472994427832
2023-11-17,0.0015810227906016285
2023-11-20,0.008187869269091352
2023-11-21,-0.0014719714629485168
2023-11-22,0.0011339006092509914
2023-11-24,-0.003195396834420471
2023-11-27,-0.000583427421912855
2023-11-28,0.0059091808540473025
2023-11-29,-0.00810937709826812
2023-11-30,-0.002939184486312484
2023-12-01,-0.0015909955514977839
2023-12-04,-0.01106906291979563
2023-12-05,0.007186955279271608
2023-12-06,-0.008760823594762534
2023-12-07,0.014335458292122084
2023-12-08,0.007367129342833643
2023-12-11,-0.010910101987953813
2023-12-12,0.005545217995294552
2023-12-13,0.006441748489772994
2023-12-14,0.0029606017265303352
2023-12-15,0.005345844207657874
2023-12-18,0.00991631419573885
2023-12-19,0.00602008420546539
2023-12-20,-0.013390358328070602
2023-12-21,0.011222035257986842
2023-12-22,-0.0008909750558722256
2023-12-26,0.003433564671186924
2023-12-27,0.0026752147181200916
2023-12-28,-0.002913587122588875
2023-12-29,-0.0047974109929849375
2024-01-02,-0.00651647807290299
2024-01-03,-0.006238639425273077
2024-01-04,-0.0046434409718217615
2024-01-05,0.0023020195871549095
2024-01-08,0.01651834790442665
2024-01-09,0.00042002452776800526
2024-01-10,0.009378758939224543
2024-01-11,-0.001369412770840462
2024-01-12,-0.004306704515315923
2024-01-16,-0.0036274655240925977
2024-01-17,-0.004891492037206199
2024-01-18,0.007502306954826837
2024-01-19,0.01146881252867514
2024-01-22,-0.00013192366222804404
2024-01-23,0.005150561718119204
2024-01-24,0.007631871759743872
2024-01-25,-0.005418141740845185
2024-01-26,0.0019972140113965393
2024-01-29,0.012074971341980094
2024-01-30,-0.0008781628109549016
2024-01-31,-0.020170932147238297
2024-02-01,0.008972805916652357
2024-02-02,0.019221601905252125
2024-02-05,-0.004696913549022342
2024-02-06,0.0025480952624903847
2024-02-07,0.013067574303626994
2024-02-08,0.0012400210562874708
2024-02-09,0.009552887392310456
2024-02-12,-0.005202205961297613
2024-02-13,-0.013270619023844197
2024-02-14,0.010704598198133382
2024-02-15,0.00856503067798298
2024-02-16,-0.006111666246871042
2024-02-20,-0.01032567145218079
2024-02-21,0.001962609149618647
2024-02-22,0.023039955197471707
2024-02-23,-0.004295970535262635
2024-02-26,-0.0027638666145106544
2024-02-27,-0.0006296988267598183
2024-02-28,-0.005652646296862475
2024-02-29,0.007821589439481032
2024-03-01,0.006474387893755121
2024-03-04,-0.0128249190270497
2024-03-05,-0.012747884078953097
2024-03-06,0.0013968087720802127
2024-03-07,0.015538634640246208
2024-03-08,-0.007519342887224665
2024-03-11,-0.0014766739225762142
2024-03-12,0.0157655503396287
2024-03-13,-0.004636023176694936
2024-03-14,-0.0010249382647347478
2024-03-15,-0.00573985827465531
2024-03-18,0.016162933353223528
2024-03-19,0.004733234269003801
2024-03-20,0.011626139048572562
2024-03-21,-0.002683338437749403
2024-03-22,0.0036209749877100504
2024-03-25,-0.0024668815075197994
2024-03-26,-0.001469850831119464
2024-03-27,0.004413614329410214
2024-03-28,-0.0029179057101323663
2024-04-01,0.0031750589127950476
2024-04-02,-0.010894665689512696
2024-04-03,0.0038709629372716517
2024-04-04,-0.007742574781308748
2024-04-05,0.010587616623695402
2024-04-08,0.0028445375145394218
2024-04-09,0.0028760065551496658
2024-04-10,-0.004535313494978914
2024-04-11,0.01312527557030871
2024-04-12,-0.016155327466518658
2024-04-15,-0.017021146050243522
2024-04-16,-0.0007309144067934037
2024-04-17,-0.006358452425750652
2024-04-18,-0.0010795490767890087
2024-04-19,-0.014944507913066434
2024-04-22,0.005291397635055638
2024-04-23,0.013975018423966937
2024-04-24,0.006714987686921921
2024-04-25,-0.002102220430311264
2024-04-26,0.01291556134113661
2024-04-29,0.005741443117335177
2024-04-30,-0.021388417038762247
2024-05-01,-0.0017233550455906606
2024-05-02,0.013481648697742798
