date,standardized_residuals
2022-09-07,0.7663951154015398
2022-09-08,0.39415532577820717
2022-09-09,1.2465204359855855
2022-09-12,0.8109625489126496
2022-09-13,-3.5439541419452385
2022-09-14,0.4027309288744277
2022-09-15,-0.6418290608752842
2022-09-16,-0.4440293300289061
2022-09-19,0.3744629811932903
2022-09-20,-0.5337165719494912
2022-09-21,-1.1975909411777577
2022-09-22,-0.591345646889959
2022-09-23,-1.5963721900189267
2022-09-26,-0.6506017736374818
2022-09-27,0.24746441089405852
2022-09-28,1.232338837255677
2022-09-29,-1.6275238594513743
2022-09-30,-0.9256676342783348
2022-10-03,1.1791936473202194
2022-10-04,1.7549823647089104
2022-10-05,0.21202378904850527
2022-10-06,-0.10038583625945106
2022-10-07,-2.1050055257496245
2022-10-10,-0.7438556654972598
2022-10-11,-0.7412188125159759
2022-10-12,0.034767859004307004
2022-10-13,1.5332219050897786
2022-10-14,-1.519333018967662
2022-10-17,1.7295663247101327
2022-10-18,0.2437182675269206
2022-10-19,0.09609249097895983
2022-10-20,-0.31743487285346395
2022-10-21,1.2326450879280169
2022-10-24,0.36975194829495056
2022-10-25,0.7087200088735067
2022-10-26,-1.2412096787860967
2022-10-27,-1.0257884979784777
2022-10-28,1.4403488812924945
2022-10-31,-0.536503093616494
2022-11-01,-0.473825979250818
2022-11-02,-1.6742413005260042
2022-11-03,-0.4611573118932995
2022-11-04,0.6720030515611439
2022-11-07,0.4351879700815163
2022-11-08,0.1283284675901303
2022-11-09,-2.1163601855329675
2022-11-10,3.132706785333254
2022-11-11,0.6272179974254821
2022-11-14,-0.44532230164312847
2022-11-15,0.25065572762253996
2022-11-16,-0.5530054323299237
2022-11-17,-0.21422939442266695
2022-11-18,-0.14203350249685634
2022-11-21,-0.9429817680284558
2022-11-22,1.025897752793493
2022-11-23,0.6034362696831816
2022-11-25,-0.30373316541367196
2022-11-28,-1.2301419952908796
2022-11-29,-0.29980155053900154
2022-11-30,2.3940279149378827
2022-12-01,-0.2563990150192044
2022-12-02,-0.3221835789999653
2022-12-05,-1.2218381767514925
2022-12-06,-1.227474727107403
2022-12-07,-0.31544928516004056
2022-12-08,0.6559713175388445
2022-12-09,-0.4408395767293121
2022-12-12,0.7216176375286744
2022-12-13,0.4560548264915483
2022-12-14,-0.593691577615489
2022-12-15,-1.797150425917501
2022-12-16,-0.7608702262550969
2022-12-19,-0.6222670089754399
2022-12-20,-0.10690900298510507
2022-12-21,0.836052583601122
2022-12-22,-1.8746060949097716
2022-12-23,0.45543371342939104
2022-12-27,-0.9453411566487058
2022-12-28,-0.7300974055089927
2022-12-29,1.2322369565701214
2022-12-30,0.11491921086494988
2023-01-03,-1.3056762834741429
2023-01-04,-0.16228517764744876
2023-01-05,-0.7356033148898293
2023-01-06,1.1464313211442525
2023-01-09,0.22744457615592054
2023-01-10,0.5393621846680161
2023-01-11,1.2054752954525079
2023-01-12,0.601673446751978
2023-01-13,0.37395818553742394
2023-01-17,0.18234317403475794
2023-01-18,-1.392939525752695
2023-01-19,-0.23754825706664862
2023-01-20,1.9798402234887702
2023-01-23,1.1472676173337482
2023-01-24,0.10745687567148816
2023-01-25,-0.3445762132635125
2023-01-26,1.9209443329039646
2023-01-27,0.5086609723366476
2023-01-30,-1.7469895189030826
2023-01-31,1.1641077198235694
2023-02-01,0.7793005987613725
2023-02-02,1.255467366481936
2023-02-03,-0.5661777874817777
2023-02-06,-0.24051251721189815
2023-02-07,1.6645287451460906
2023-02-08,-0.8406546065256125
2023-02-09,-0.4291951668673139
2023-02-10,-0.03988714708991908
2023-02-13,0.5617732776397141
2023-02-14,0.4899710138719575
2023-02-15,0.051260626588613085
2023-02-16,-1.4720295125647935
2023-02-17,-0.9078665268552507
2023-02-21,-1.5092762093587226
2023-02-22,-0.2734889363162827
2023-02-23,1.4880594850661732
2023-02-24,-0.8735324250215326
2023-02-27,0.3445210893064138
2023-02-28,-0.3243221298564689
2023-03-01,-0.5619488440594095
2023-03-02,0.22338307369183574
2023-03-03,1.5124405543286001
2023-03-06,0.016923950288769845
2023-03-07,-1.3121855688828779
2023-03-08,-0.1025120146908706
2023-03-09,-1.6866919612987499
2023-03-10,-0.790648790629133
2023-03-13,0.02434033395856551
2023-03-14,1.729441856758871
2023-03-15,-0.7568931114844604
2023-03-16,1.6322375443957695
2023-03-17,-0.61446926880826
2023-03-20,0.4806115665691519
2023-03-21,1.7359352886717558
2023-03-22,-0.9261930217282313
2023-03-23,0.3254974182484064
2023-03-24,-0.14620058907573022
2023-03-27,-0.03187955367261585
2023-03-28,-0.375481198757668
2023-03-29,0.9526900277295807
2023-03-30,0.45626790067689904
2023-03-31,1.0406434751246068
2023-04-03,1.0577746307549607
2023-04-04,-0.5484072798940846
2023-04-05,-0.2942200494811001
2023-04-06,0.33305395184983044
2023-04-10,-0.25323840362904787
2023-04-11,-0.4214881812193652
2023-04-12,-0.7789555346954637
2023-04-13,1.2174179314944622
2023-04-14,0.29454093503235956
2023-04-17,-0.4305427453392184
2023-04-18,0.47874641039442867
2023-04-19,-0.46255728374006955
2023-04-20,-1.331073480500202
2023-04-21,-0.048964038248558196
2023-04-24,0.16048135863033514
2023-04-25,-1.7816206577923666
2023-04-26,0.281473214602106
2023-04-27,2.390124753869994
2023-04-28,0.48269875054953276
2023-05-01,-0.14166897649954466
2023-05-02,-1.5079345340930972
2023-05-03,-0.9116973028475793
2023-05-04,-0.7610947306291016
2023-05-05,1.8150932125159354
2023-05-08,0.25770087557814264
2023-05-09,-0.5681890850491105
2023-05-10,0.40263168288582446
2023-05-11,-0.10930411964511676
2023-05-12,-0.49544349460749576
2023-05-15,0.19550393083595724
2023-05-16,-0.23405534490745059
2023-05-17,1.5991992183123493
2023-05-18,1.2608169040921375
2023-05-19,-0.26072909662334237
2023-05-22,0.016971038868551964
2023-05-23,-0.770157583979403
2023-05-24,-0.1321661016126023
2023-05-25,3.622983281116171
2023-05-26,0.9382107031073349
2023-05-30,0.3382508361999447
2023-05-31,-1.0725794513794538
2023-06-01,1.3068072370806592
2023-06-02,0.4840734605914996
2023-06-05,-0.16496915870845194
2023-06-06,-0.19476035353906526
2023-06-07,-0.9851831251302363
2023-06-08,0.7496369819312935
2023-06-09,0.15936565521933863
2023-06-12,0.6162642982385672
2023-06-13,0.7137642663494406
2023-06-14,0.054484763103802715
2023-06-15,0.6122621313627419
2023-06-16,-0.5537036070642165
2023-06-20,0.3606379510064963
2023-06-21,-0.8855934916777902
2023-06-22,0.4935466848294801
2023-06-23,-0.9761295166575383
2023-06-26,-1.5524892560933266
2023-06-27,1.1473409097717264
2023-06-28,-0.16873667082953836
2023-06-29,0.035374877731596005
2023-06-30,1.3635829586169315
2023-07-03,0.20440901539509185
2023-07-05,-0.09312244997486989
2023-07-06,-1.1394297127934416
2023-07-07,-0.21458171827546854
2023-07-10,-0.5233111385257785
2023-07-11,0.4528011154033451
2023-07-12,1.1191556405697631
2023-07-13,1.2880575139050345
2023-07-14,-0.17523905780001944
2023-07-17,0.8703049250695447
2023-07-18,0.8331674486901098
2023-07-19,-0.1572832126918735
2023-07-20,-1.9797764785765593
2023-07-21,-0.8149991089202979
2023-07-24,0.6317057489844692
2023-07-25,0.49377312210684565
2023-07-26,-0.1368388743872757
2023-07-27,-0.17112114037352533
2023-07-28,1.201634123390871
2023-07-31,0.3065633003763548
2023-08-01,-0.5970023661443288
2023-08-02,-2.34256478577584
2023-08-03,0.2848415444833275
2023-08-04,-0.23637202114781727
2023-08-07,0.5575222109760617
2023-08-08,-0.7105719899152991
2023-08-09,-1.4955290081239256
2023-08-10,0.008590249792484553
2023-08-11,-0.5752247287986068
2023-08-14,1.4687647305977232
2023-08-15,-1.1864840699266332
2023-08-16,-1.0843581615471245
2023-08-17,-0.5401107519398853
2023-08-18,-0.0994817295493415
2023-08-21,1.9112817221479441
2023-08-22,-0.7554056819784921
2023-08-23,0.93208293030462
2023-08-24,-1.0535279343643094
2023-08-25,0.06462997039329729
2023-08-28,0.5800333048749533
2023-08-29,1.7842753485792682
2023-08-30,0.2876530828445833
2023-08-31,-0.19449596630826313
2023-09-01,-0.2954572949160538
2023-09-05,0.28818099660321156
2023-09-06,-1.140156968878878
2023-09-07,-0.6112509321382733
2023-09-08,-0.05260396411745891
2023-09-11,0.5648038160872034
2023-09-12,-0.3657264652719097
2023-09-13,0.3463000987019724
2023-09-14,0.8645993378962916
2023-09-15,-1.7657614524221978
2023-09-18,0.010534882145290522
2023-09-19,-0.4185344588410199
2023-09-20,-1.5181690760011715
2023-09-21,-1.4431905984264142
2023-09-22,-0.05845673302674699
2023-09-25,0.6538488398115939
2023-09-26,-1.0787315470885592
2023-09-27,0.6082134126530391
2023-09-28,0.578014248254265
2023-09-29,-0.4072555980075397
2023-10-02,0.9250242887821493
2023-10-03,-1.4934555187907337
2023-10-04,0.3413490638119692
2023-10-05,-0.13365453461662993
2023-10-06,1.0344329049168626
2023-10-09,0.4444559591027432
2023-10-10,0.1302324235238661
2023-10-11,0.22555735835351554
2023-10-12,-0.32288574579072427
2023-10-13,-0.6707579090400724
2023-10-16,0.6655590378588851
2023-10-17,-0.907468131392833
2023-10-18,-1.5436144269689198
2023-10-19,-0.8485252075322564
2023-10-20,-1.6687848014516393
2023-10-23,0.38086674512667135
2023-10-24,0.38721231779587784
2023-10-25,-2.104106824738297
2023-10-26,-1.8460290325462443
2023-10-27,-0.062262379365653216
2023-10-30,0.7509469486562675
2023-10-31,-0.03773007070530175
2023-11-01,1.233537178936336
2023-11-02,1.4341453487370999
2023-11-03,0.4799270717471959
2023-11-06,0.2602078504585552
2023-11-07,0.22145056176103975
2023-11-08,0.10058415527941826
2023-11-09,-0.408079598513408
2023-11-10,1.5193436678220187
2023-11-13,0.11814734768807644
2023-11-14,1.167438847259361
2023-11-15,-0.4087005597002454
2023-11-16,0.20126172381028315
2023-11-17,0.013217548832760216
2023-11-20,0.7005974117835038
2023-11-21,-0.371095727196871
2023-11-22,-0.3427567291249453
2023-11-24,-0.5942719522626948
2023-11-27,-0.12942766303303327
2023-11-28,0.1287271616904369
2023-11-29,-0.8357677509129035
2023-11-30,-0.6371568261268735
2023-12-01,-0.2923305980793188
2023-12-04,-1.410368322445047
2023-12-05,0.5328629995548179
2023-12-06,-1.2182115484968505
2023-12-07,1.1673641642515578
2023-12-08,0.703696508077177
2023-12-11,-1.1410598993804493
2023-12-12,0.41699400354571703
2023-12-13,0.4965545187894357
2023-12-14,0.19948951032803042
2023-12-15,0.31733524837225113
2023-12-18,0.9595046794102422
2023-12-19,0.2657682297940822
2023-12-20,-1.6531001150917541
2023-12-21,0.8993594463807397
2023-12-22,-0.19546289351692805
2023-12-26,0.21811090227075194
2023-12-27,0.0185021702382357
2023-12-28,-0.38568079966520874
2023-12-29,-0.4818813240691567
2024-01-02,-0.8473519675548533
2024-01-03,-0.6202920085914088
2024-01-04,-0.4390147324415099
2024-01-05,0.33637264198795075
2024-01-08,1.9802319185750203
2024-01-09,0.07479025999271333
2024-01-10,0.8409364398570414
2024-01-11,-0.05914974097147048
2024-01-12,-0.3147724568691479
2024-01-16,-0.11021039083857198
2024-01-17,-0.6187767119389178
2024-01-18,0.8184681173600341
2024-01-19,1.5096117634229258
2024-01-22,-0.06302272554666526
2024-01-23,0.39129097817849867
2024-01-24,1.0381808825236374
2024-01-25,-0.10757080172793387
2024-01-26,-0.1342834740611438
2024-01-29,1.1092319505405894
2024-01-30,-0.01191240429670586
2024-01-31,-2.5081876466249096
2024-02-01,0.7717578788780086
2024-02-02,2.9186820733172913
2024-02-05,0.3050330837581546
2024-02-06,-0.20918465951290174
2024-02-07,1.0377537822606613
2024-02-08,-0.06741609566814587
2024-02-09,0.795115929101183
2024-02-12,-0.24985615422374116
2024-02-13,-0.9418296979637877
2024-02-14,0.8447700446577299
2024-02-15,0.11418504435371989
2024-02-16,-0.540457390566461
2024-02-20,-1.4469760926684374
2024-02-21,-0.35737893679197513
2024-02-22,4.363716908054804
2024-02-23,-0.19195155596847646
2024-02-26,-0.23420316671642558
2024-02-27,-0.17167997527139917
2024-02-28,-0.5290094551663891
2024-02-29,0.5427781135061696
2024-03-01,0.8432111494781425
2024-03-04,-0.056202667736969684
2024-03-05,-0.43778830278925346
2024-03-06,0.6400582347180535
2024-03-07,1.5126400338560493
2024-03-08,-1.3459687063227044
2024-03-11,-0.5261076059659463
2024-03-12,1.8540049072578058
2024-03-13,-0.31825675468688586
2024-03-14,-0.4699803657364251
2024-03-15,-0.42676388081368233
2024-03-18,0.7446893464822594
2024-03-19,0.3769383391642182
2024-03-20,0.6245085622901365
2024-03-21,0.08146801052118768
2024-03-22,0.7025031023676115
2024-03-25,-0.11535670867124119
2024-03-26,-0.8555038659792128
2024-03-27,-0.3654936538045664
2024-03-28,-0.14456990020975152
2024-04-01,0.172391476728838
2024-04-02,-0.7284491503787798
2024-04-03,-0.04200941914786135
2024-04-04,-1.4043761947947564
2024-04-05,1.3012963617907158
2024-04-08,-0.3611263953038706
2024-04-09,-0.40585055129587233
2024-04-10,0.15488141853496898
2024-04-11,1.5122654708429841
2024-04-12,-1.874239319558531
2024-04-15,-1.4277808821122728
2024-04-16,0.18006052182888108
2024-04-17,-1.148168415866314
2024-04-18,0.08082610575219495
2024-04-19,-2.801791503090705
2024-04-22,0.875261677231635
2024-04-23,1.0900816273541913
2024-04-24,-0.45570274055870635
2024-04-25,-0.09801143452150315
2024-04-26,1.689838021885201
2024-04-29,0.04923574580918863
2024-04-30,-1.2841670932494293
2024-05-01,-0.8289142108843432
2024-05-02,1.0339465135037216
2024-05-03,1.0994943097262637
2024-05-06,1.1136195897238166
2024-05-07,-0.43256142420198884
2024-05-08,-0.05369004381201188
2024-05-09,-0.09590113209961
2024-05-10,0.09994286485160625
2024-05-13,0.020693727637923345
2024-05-14,0.5820731125039945
2024-05-15,1.2312438501676088
2024-05-16,-0.3095598432479014
2024-05-17,-0.23182308515868258
2024-05-20,0.09601066247173964
2024-05-21,0.4125016512690501
2024-05-22,-0.7059709113933003
2024-05-23,1.6630916422161341
