date,portfolio_pnl
2024-08-01,-73536.30214549927
2024-08-02,-42817.87774044741
2024-08-05,-103560.25799640082
2024-08-06,39170.17977526924
2024-08-07,-40007.07558007538
2024-08-08,76658.04456663271
2024-08-09,10301.38079361245
2024-08-12,33557.35817056568
2024-08-13,75091.46311755758
2024-08-14,15449.054453677498
2024-08-15,59397.30581984669
2024-08-16,11668.390984567814
2024-08-19,53842.06055259006
2024-08-20,-30988.879369799513
2024-08-21,9652.53386082733
2024-08-22,-48733.417821559124
2024-08-23,58341.04530835571
2024-08-26,-20798.171922246926
2024-08-27,7062.280250653159
2024-08-28,-31116.89800226502
2024-08-29,-50899.845810592175
2024-08-30,26452.0438644588
2024-09-03,-117256.41046208143
2024-09-04,-17532.89912786847
2024-09-05,11726.040340171661
2024-09-06,-69097.01622541575
2024-09-09,43623.98145472398
2024-09-10,2225.322757594753
2024-09-11,78576.94231159054
2024-09-12,33871.4868329484
2024-09-13,3454.452241501771
2024-09-16,-14004.449181754142
2024-09-17,-628.5102662723511
2024-09-18,-14905.766241569072
2024-09-19,69743.73672493175
2024-09-20,-17314.721132354345
2024-09-23,10892.29666745523
2024-09-24,35602.175282810815
2024-09-25,14621.860063768923
2024-09-26,-2536.364882213529
2024-09-27,-8450.658027910627
2024-09-30,14172.998292032164
2024-10-01,-39405.31066363212
2024-10-02,13718.66651029326
2024-10-03,29251.817437837366
2024-10-04,41814.442074296065
2024-10-07,-3048.1227978393435
2024-10-08,42409.52863095049
2024-10-09,4165.7947073248215
2024-10-10,17508.704586750362
2024-10-11,5148.77553730458
2024-10-14,34050.47236586874
2024-10-15,-72877.69145860616
2024-10-16,31480.100242095068
2024-10-17,5723.200300584082
2024-10-18,13311.180496552959
2024-10-21,43328.18903931044
2024-10-22,8819.974223234225
2024-10-23,-54112.06375418091
2024-10-24,26481.376961526927
2024-10-25,18900.543836737983
2024-10-28,-4478.883342774119
2024-10-29,9903.83786081709
2024-10-30,-11837.275406314526
2024-10-31,-87574.7736765761
2024-11-01,23316.62380326027
2024-11-04,-748.5073010199703
2024-11-05,48197.08589512762
2024-11-06,112222.36637332477
2024-11-07,42407.57788895443
2024-11-08,-2442.6398672852665
2024-11-11,-8321.326925539877
2024-11-12,16798.68059030734
2024-11-13,-12792.24200457288
2024-11-14,-10357.062682617921
2024-11-15,-59352.22257314436
2024-11-18,794.6690335632302
2024-11-19,53877.36140181683
2024-11-20,-2783.015740045812
2024-11-21,-2483.0990645890124
2024-11-22,-32377.797210838646
2024-11-25,-38672.48700922029
2024-11-26,16027.777345801704
2024-11-27,-20135.181569202803
2024-11-29,33683.90699219052
2024-12-02,20898.675885025878
2024-12-03,19184.888183507137
2024-12-04,40531.708325267304
2024-12-05,-1945.0044367262162
2024-12-06,-10253.522563957144
2024-12-09,-27738.548029160127
2024-12-10,-11690.368228602689
2024-12-11,52892.98066578526
2024-12-12,-29324.687954661902
2024-12-13,-27219.5046590236
2024-12-16,-2528.0322265923023
2024-12-17,-12765.673719467595
2024-12-18,-70487.8514923309
2024-12-19,10903.748042630963
2024-12-20,37005.32310623815
2024-12-23,54978.38896320434
2024-12-24,32340.48992162617
2024-12-26,-6468.694051202387
2024-12-27,-46693.65044711903
2024-12-30,-18429.973437482025
2024-12-31,-33720.00953255035
2025-01-02,18962.776584355626
2025-01-03,76072.47377750557
2025-01-06,58013.62983179791
2025-01-07,-87230.45293748472
2025-01-08,-5117.554731970187
2025-01-10,-46957.344659754075
2025-01-13,-6167.320563333575
2025-01-14,-18054.277609371115
2025-01-15,84263.83599386178
2025-01-16,-50455.88995776465
2025-01-17,54739.60976257827
2025-01-21,29198.969696986023
2025-01-22,51789.664101821836
2025-01-23,12347.076420552097
2025-01-24,-37545.95849638805
2025-01-27,-184064.16623735428
2025-01-28,99781.2629131726
2025-01-29,-45360.952882757876
2025-01-30,12505.921093934681
2025-01-31,-37630.56040155096
2025-02-03,-41241.12158689415
2025-02-04,42948.438246794045
2025-02-05,20988.25905865617
2025-02-06,32964.325056138914
2025-02-07,-16648.375848214608
2025-02-10,33917.72805869067
2025-02-11,-6469.5178910424
2025-02-12,-20606.559542053845
2025-02-13,53304.58186284453
2025-02-14,27741.931002796628
2025-02-18,-5040.935548106208
2025-02-19,4094.264567198232
2025-02-20,-9333.80925461417
2025-02-21,-85051.82189500844
2025-02-24,-46557.70223005349
2025-02-25,-55863.99546570983
2025-02-26,28500.7636041292
2025-02-27,-105070.64133724617
2025-02-28,65036.979445001576
2025-03-03,-123007.14684131835
2025-03-04,-1443.750521126669
2025-03-05,25657.110798128415
2025-03-06,-71046.46902118064
2025-03-07,19108.438705133274
2025-03-10,-102470.89845350431
2025-03-11,5449.955198088195
2025-03-12,66428.33653831854
2025-03-13,-34792.297690969426
2025-03-14,88213.0707322266
2025-03-17,-14786.590919520706
2025-03-18,-52503.236414938234
2025-03-19,39055.01804371085
2025-03-20,9384.974150082096
2025-03-21,13054.864749774337
2025-03-24,67022.97821051162
2025-03-25,13626.572346521541
2025-03-26,-72645.25525545795
2025-03-27,-25961.713317423128
2025-03-28,-57050.37016197108
2025-03-31,-3299.7500003688037
2025-04-01,27725.575437336694
2025-04-02,10960.64875618089
2025-04-03,-158804.07567866473
2025-04-04,-150542.33014507173
2025-04-07,24438.6294718259
2025-04-08,-26522.333311778493
2025-04-09,291661.31960395863
2025-04-10,-117136.19089667592
2025-04-11,60349.78464817442
2025-04-14,-6893.3244459647685
2025-04-15,-1009.6193600636907
2025-04-16,-90593.93858357286
2025-04-17,-56504.1421440565
2025-04-21,-77454.08148029074
2025-04-22,57192.265230617486
2025-04-23,60856.15834312467
2025-04-24,60147.68947351724
2025-04-25,55439.67315076012
2025-04-28,-17866.66647747904
2025-04-29,5203.5666014994495
2025-04-30,-15861.140213514213
2025-05-01,49293.30870153569
2025-05-02,41592.423447170295
2025-05-05,-20874.23490923643
2025-05-06,-14239.23061664449
2025-05-07,16366.295410322957
2025-05-08,21289.38810087461
2025-05-09,-404.2126459092833
2025-05-12,116693.22726148367
2025-05-13,53249.08542198781
2025-05-14,54151.66067328723
2025-05-15,-22147.82978756819
2025-05-16,13508.119498678949
2025-05-19,-1000.685079311952
2025-05-20,-17732.027154727373
2025-05-21,-40626.7060586093
2025-05-22,11110.80689777527
2025-05-23,-27326.349484262522
2025-05-27,70160.81809913693
2025-05-28,-14883.438144145533
2025-05-29,37443.26411093166
2025-05-30,-34432.24097826891
2025-06-02,27332.379936564714
2025-06-03,28858.321022090968
2025-06-04,4979.477100162767
2025-06-05,-39545.47989895707
2025-06-06,48921.0994899231
2025-06-09,18410.177801250014
2025-06-10,32261.486313455738
2025-06-11,-10296.476467479486
2025-06-12,18420.7283592443
2025-06-13,-28037.080685195047
2025-06-16,43042.316327009816
2025-06-17,-11906.872548943851
2025-06-18,10602.08540147962
2025-06-20,-21137.54637426976
2025-06-23,15391.78000124637
2025-06-24,30153.650087036192
2025-06-25,49974.6452131886
2025-06-26,28867.814921798185
2025-06-27,30600.765500480775
2025-06-30,-1335.7344627138227
2025-07-01,-41165.40180979436
2025-07-02,41331.3513910044
2025-07-03,34190.15301594511
2025-07-07,-32268.413099562284
2025-07-08,11895.216488812119
2025-07-09,32312.82288609771
2025-07-10,20794.229485237505
2025-07-11,10401.100310949143
2025-07-14,-7763.390926777385
2025-07-15,39315.396987627726
2025-07-16,4299.601406688802
2025-07-17,15575.376082155388
2025-07-18,-7651.677803257946
2025-07-21,4179.615965143777
2025-07-22,-32542.320897059515
2025-07-23,42530.97523294808
2025-07-24,16731.145041966345
2025-07-25,5416.214458487928
2025-07-28,33354.40292095812
2025-07-29,-20864.644836388994
2025-07-30,26043.6008195756
2025-07-31,10817.56494891597
2025-08-01,-82369.19129246334
2025-08-04,70623.85653338255
2025-08-05,-21479.05362810241
2025-08-06,26797.505269037094
2025-08-07,5993.320189055521
2025-08-08,39980.131474453956
2025-08-11,-6960.855757476762
2025-08-12,33182.708897663746
2025-08-13,-11889.868644760456
2025-08-14,10666.545622373
2025-08-15,-6851.696531435009
2025-08-18,7925.845942421816
2025-08-19,-65284.542701706756
2025-08-20,-12945.62841636641
2025-08-21,-7421.172209065873
2025-08-22,64006.06601701677
2025-08-25,15759.562426006421
2025-08-26,18139.735805660952
2025-08-27,4550.800181746483
2025-08-28,1282.9559146133251
2025-08-29,-51928.904578557704
2025-09-02,-36685.55136859231
2025-09-03,22833.330438341014
2025-09-04,30476.467751266435
2025-09-05,-50449.82001013961
2025-09-08,11381.763718721457
2025-09-09,44569.993455224205
2025-09-10,42363.31030396465
2025-09-11,16686.770108650904
2025-09-12,25637.061613894533
2025-09-15,29635.37845457252
2025-09-16,-8019.695278864354
2025-09-17,-32222.683526220266
2025-09-18,39793.25933421962
2025-09-19,18974.858987108804
2025-09-22,50398.3022275134
2025-09-23,-47978.07777631935
2025-09-24,-5395.956304811407
2025-09-25,-6497.53021802986
2025-09-26,18439.28994937986
2025-09-29,19528.133619428612
2025-09-30,27940.981498320587
2025-10-01,3442.639918011613
2025-10-02,4860.488180769142
2025-10-03,-9170.523378893267
2025-10-06,9630.519061494153
2025-10-07,-19996.539944922086
2025-10-08,35620.98682409199
2025-10-09,22068.367709568236
2025-10-10,-131554.32190605532
2025-10-13,79198.29734425014
2025-10-14,-74492.60200257553
2025-10-15,13057.805543484166
2025-10-16,-2781.9287690673955
2025-10-17,26734.50495766569
2025-10-20,28099.660446668975
2025-10-21,-20140.286470560823
2025-10-22,-9391.104303062893
2025-10-23,26989.908087843098
2025-10-24,44919.17142358981
2025-10-27,79548.61885528266
2025-10-28,80055.51154274074
2025-10-29,56093.425788495224
2025-10-30,-80045.16358849593
2025-10-31,4952.216879409738
2025-11-03,36363.2151555405
2025-11-04,-86970.10738525307
2025-11-05,-11055.876201159786
2025-11-06,-74544.3180518332
2025-11-07,-2896.210230394732
2025-11-10,119111.27342087682
2025-11-11,-36124.34761240985
2025-11-12,-11192.79325068323
2025-11-13,-92261.27969579445
2025-11-14,20564.048057741486
2025-11-17,-32610.457992339972
2025-11-18,-57769.049552072305
2025-11-19,42721.59771877155
2025-11-20,-66604.00363515923
2025-11-21,4476.6950241094455
2025-11-24,72492.84739768971
2025-11-25,-14324.521457057446
2025-11-26,26797.435619810596
2025-11-28,-2792.711376170628
2025-12-01,11068.362776608206
2025-12-02,14946.396474099718
2025-12-03,1428.3649035785347
2025-12-04,34546.555440817494
2025-12-05,-2191.21689586062
2025-12-08,4953.086711983662
2025-12-09,-7945.734054337256
2025-12-10,5797.02911879262
2025-12-11,-21801.136144476943
2025-12-12,-51309.880348116625
2025-12-15,7233.589771751314
2025-12-16,4503.494873624295
2025-12-17,-71912.52231992967
2025-12-18,45439.1225442905
2025-12-19,61352.150330024306
2025-12-22,34801.36464100517
2025-12-23,58089.718161789235
2025-12-24,1085.559102167841
2025-12-26,7682.456366828177
2025-12-29,-26483.738921324722
2025-12-30,-2296.898717675358
2025-12-31,-20603.54309904808
2026-01-02,15280.12568324944
2026-01-05,23343.643728159368
2026-01-06,-21213.391873953864
2026-01-07,2545.266151357908
2026-01-08,-9711.863237375394
2026-01-09,13766.6757651316
2026-01-12,-6011.826611763798
2026-01-13,-5247.661271189805
2026-01-14,-31335.934454417787
2026-01-15,25665.34421188431
2026-01-16,-7474.720024385955
2026-01-20,-104804.7794683869
2026-01-21,63426.10269138729
2026-01-22,43935.355440033134
2026-01-23,31614.383962275926
2026-01-26,5098.496299677063
2026-01-27,10577.150590348057
2026-01-28,27433.61294941092
2026-01-29,20963.989096217323
2026-01-30,-14948.360423033126
2026-02-02,-42756.27520232182
2026-02-03,-37985.67237694003
2026-02-04,-55403.92147351755
2026-02-05,-52864.317177651916
2026-02-06,116069.0921083088
2026-02-09,53752.01100567076
2026-02-10,-22492.204333951697
2026-02-11,5219.423039895017
2026-02-12,-72098.43217990454
2026-02-13,-46240.465244242456
2026-02-17,11182.60944542149
2026-02-18,44820.95861551585
2026-02-19,-2755.1648476896808
2026-02-20,30405.440835831687
2026-02-23,-14527.057571711484
2026-02-24,15527.644092847127
2026-02-25,48315.74245431274
2026-02-26,-90817.06495596375
2026-02-27,-61035.82725091372
2026-03-02,42020.42523933388
2026-03-03,-30313.840105450246
2026-03-04,31437.286200581584
2026-03-05,-4492.63160180999
2026-03-06,-64219.25405018637
2026-03-09,48799.59241304174
2026-03-10,10446.1298269392
2026-03-11,24032.059447323903
2026-03-12,-48034.0444026771
2026-03-13,-33226.872764261905
2026-03-16,47323.93489675457
2026-03-17,5162.453406639863
2026-03-18,-35030.136804353446
2026-03-19,-25342.087174545974
2026-03-20,-66581.75133161014
2026-03-23,44720.07986891456
2026-03-24,-11109.171340857167
2026-03-25,27804.14230506355
2026-03-26,-94619.47573060449
2026-03-27,-55687.534110293724
2026-03-30,-14177.593775479123
2026-03-31,129664.63458476635
2026-04-01,6713.995653837919
2026-04-02,2105.646320637781
2026-04-06,18444.01954174461
2026-04-07,15838.729993976653
2026-04-08,53146.451954250224
2026-04-09,29706.367198183667
2026-04-10,29725.189361328725
2026-04-13,26117.83553940896
2026-04-14,81507.9692716361
2026-04-15,46716.28148628026
2026-04-16,11371.434868137352
2026-04-17,34897.107451020274
2026-04-20,-4034.7002708017826
2026-04-21,-22038.946701164823
2026-04-22,49837.6928701736
2026-04-23,-39918.47858300246
2026-04-24,79602.56725641759
2026-04-27,69444.07579552755
2026-04-28,-16433.31799335964
2026-04-29,-21147.739410603885
2026-04-30,-54366.975927268155
2026-05-01,1341.1237912103534
2026-05-04,-2945.2179741822183
2026-05-05,-3739.4775847573765
2026-05-06,97196.05790913617
2026-05-07,22289.65663333796
2026-05-08,32033.835115106776
2026-05-11,31881.25622353377
2026-05-12,13909.01071860874
2026-05-13,71193.18413525494
2026-05-14,76148.22764345491
2026-05-15,-74385.47201214917
2026-05-18,-20099.64239763189
2026-05-19,-34090.99304908607
2026-05-20,22712.47830131743
2026-05-21,-29081.388682855293
2026-05-22,-27704.009810009506
2026-05-26,-13624.274295703508
2026-05-27,-11747.820390168577
2026-05-28,18818.693284905516
2026-05-29,-33561.067996173166
2026-06-01,80431.49547572201
2026-06-02,-27784.3242451977
2026-06-03,-61813.5436895364
2026-06-04,64108.98234207695
2026-06-05,-149818.11174387578
2026-06-08,24833.20634204941
2026-06-09,-26093.43829717161
2026-06-10,-85855.96968460688
2026-06-11,35370.924980315845
2026-06-12,10645.393414544873
2026-06-15,74319.90562699875
2026-06-16,-22330.365893002134
2026-06-17,-66741.5895630871
2026-06-18,46874.513103335164
2026-06-22,-44595.69288194366
2026-06-23,-71477.12011760566
2026-06-24,-28262.62640721351
2026-06-25,-50887.78095367877
2026-06-26,-11870.10132191889
2026-06-29,52804.341476211324
2026-06-30,53252.306771940086
2026-07-01,25604.522595238872
2026-07-02,-29582.53119703941
2026-07-06,32945.66698446497
2026-07-07,30866.387088113464
2026-07-08,28436.436133026145
2026-07-09,2254.4847207940184
2026-07-10,76793.53311580513
2026-07-13,-50271.561816567555
2026-07-14,77128.46285644686
2026-07-15,45335.76650134567
2026-07-16,-59565.48208025936
2026-07-17,-56887.69681195542
2026-07-20,4640.16063283151
2026-07-21,45828.67455947446
2026-07-22,24948.974458955694
