date,gjr_garch_scaled_return
2022-01-10,0.0035085832090997263
2022-01-11,0.012144685530328094
2022-01-12,0.007029254957120976
2022-01-13,-0.024897090613375916
2022-01-14,0.0036991480893694053
2022-01-18,-0.017290975274833132
2022-01-19,-0.00868752414288465
2022-01-20,-0.008087463163225036
2022-01-21,-0.019412795578452047
2022-01-24,0.0015672270213336152
2022-01-25,-0.010194983658802524
2022-01-26,0.004805968096751867
2022-01-27,-0.00994028696607722
2022-01-28,0.018806144169140664
2022-01-31,0.024602718170371744
2022-02-01,0.010161571394801353
2022-02-02,0.010806500120176483
2022-02-03,-0.037841145583973425
2022-02-04,0.011474693936383873
2022-02-07,-0.003474051871064991
2022-02-08,0.004297138552164653
2022-02-09,0.012032311344360532
2022-02-10,-0.014462598096123349
2022-02-11,-0.0176849326328738
2022-02-14,0.0005623629844322007
2022-02-15,0.015351391549490721
2022-02-16,0.001073040716959694
2022-02-17,-0.023023387713318993
2022-02-18,-0.008268373869146693
2022-02-22,-0.007788688583059279
2022-02-23,-0.01520413744676737
2022-02-24,0.01408459906676522
2022-02-25,0.012112038315152071
2022-02-28,0.0039351201028490325
2022-03-01,-0.009413520462718277
2022-03-02,0.012308012506881216
2022-03-03,-0.00837129431221101
2022-03-04,-0.004181435888611847
2022-03-07,-0.022498415022137643
2022-03-08,-0.0004244740114247849
2022-03-09,0.017335625646906026
2022-03-10,-0.0004899652378469903
2022-03-11,-0.015252812726508566
2022-03-14,-0.014459129807791725
2022-03-15,0.014437001178411972
2022-03-16,0.021486451443258947
2022-03-17,0.011577167668596873
2022-03-18,0.016348744625334474
2022-03-21,0.00685306224584261
2022-03-22,0.012972136877542421
2022-03-23,-0.00627899536585849
2022-03-24,0.022254620169458655
2022-03-25,0.0021960806712215063
2022-03-28,0.009509124913332502
2022-03-29,0.0072855377662901675
2022-03-30,-0.004620739626368849
2022-03-31,-0.01852047728725276
2022-04-01,0.00043294010380322755
2022-04-04,0.01833499296769523
2022-04-05,-0.019018636925021263
2022-04-06,-0.01909030907033701
2022-04-07,0.0024677254806594437
2022-04-08,-0.007098353682001261
2022-04-11,-0.02622451441248135
2022-04-12,-0.0008799627343578127
2022-04-13,0.011090445911312351
2022-04-14,-0.014278202305161644
2022-04-18,0.006448959583542004
2022-04-19,0.010844727301023385
2022-04-20,-0.010990224259874053
2022-04-21,-0.014605690822269736
2022-04-22,-0.018875731978866047
2022-04-25,0.0028139483688057903
2022-04-26,-0.027374307854128394
2022-04-27,0.00018906876013800937
2022-04-28,0.023259678946404166
2022-04-29,-0.02495755414616673
2022-05-02,0.009946970261030353
2022-05-03,0.0036707111867189768
2022-05-04,0.02033537530183029
2022-05-05,-0.02825246935571787
2022-05-06,-0.0006529550949534449
2022-05-09,-0.026596690747544064
2022-05-10,0.004557736746946229
2022-05-11,-0.010756927995560508
2022-05-12,-0.003678467165652263
2022-05-13,0.016839085849150254
2022-05-16,-0.0029321931480383746
2022-05-17,0.012691529801799422
2022-05-18,-0.023044192033376387
2022-05-19,-0.0007118094901812169
2022-05-20,-0.002867917694802103
2022-05-23,0.011911092789337519
2022-05-24,-0.010547812489485144
2022-05-25,0.008891055493817166
2022-05-26,0.013269311578175689
2022-05-27,0.017074128524086046
2022-05-31,-0.0021492973669169375
2022-06-01,-0.0020144016952213938
2022-06-02,0.014928728917132261
2022-06-03,-0.01642166853239967
2022-06-06,0.003941877527847559
2022-06-07,0.009899977425311238
2022-06-08,-0.0014512613353337782
2022-06-09,-0.017959704420477604
2022-06-10,-0.023003893003432387
2022-06-13,-0.027902400922133093
2022-06-14,0.0005505311977884234
2022-06-15,0.009951643770324781
2022-06-16,-0.01977024106072829
2022-06-17,-0.0021697530567995806
2022-06-21,0.02098249916695158
2022-06-22,-0.004457730318929257
2022-06-23,0.0011962375048489703
2022-06-24,0.01776258527759483
2022-06-27,-0.00030865399226198003
2022-06-28,-0.01185755363889487
2022-06-29,-0.0036623031469533375
2022-06-30,-0.012294699173536677
2022-07-01,0.004201774975397524
2022-07-05,0.004931890111747733
2022-07-06,0.002437384873984682
2022-07-07,0.01802862174630401
2022-07-08,0.002144674655227094
2022-07-11,-0.01717804085870041
2022-07-12,-0.007272137820285652
2022-07-13,-0.002779565385464866
2022-07-14,-0.0033460246275526353
2022-07-15,0.01831409943100545
2022-07-18,-0.001871425116140743
2022-07-19,0.026229795846254806
2022-07-20,0.00973650640185853
2022-07-21,0.010066177258407243
2022-07-22,-0.018196286726615482
2022-07-25,0.0018069483513713984
2022-07-26,-0.016424390059064934
2022-07-27,0.035060965644319195
2022-07-28,0.007501525604073603
2022-07-29,0.02440776882745928
2022-08-01,-0.007129482832452635
2022-08-02,-0.002472829667203976
2022-08-03,0.013317604306879048
2022-08-04,-0.005219505834152176
2022-08-05,-0.005555278616565465
2022-08-08,-0.006984381026497705
2022-08-09,-0.0034381399266673078
2022-08-10,0.027072002692733986
2022-08-11,-0.0012718031996701703
2022-08-12,0.024351812852742655
2022-08-15,0.0035917926865081445
2022-08-16,-0.0030398310109132367
2022-08-17,-0.008177476557293999
2022-08-18,0.006712587062846281
2022-08-19,-0.021289322848158067
2022-08-22,-0.021078460548295475
2022-08-23,0.006237555266123277
2022-08-24,0.0022575240743027076
2022-08-25,0.01539178795466369
2022-08-26,-0.03717499794962669
2022-08-29,-0.002574395391145914
2022-08-30,-0.012778271507469926
2022-08-31,-0.005148473153732542
2022-09-01,-0.004266497740917766
2022-09-02,-0.006888624318116797
2022-09-06,-0.003716526202597433
2022-09-07,0.010173350407650824
2022-09-08,0.0059396074316532856
2022-09-09,0.01633102967621905
2022-09-12,0.011689084824060435
2022-09-13,-0.04521033660084363
2022-09-14,0.005435218792391901
2022-09-15,-0.006491456788419998
2022-09-16,-0.0041820773023702965
2022-09-19,0.005212716150819563
2022-09-20,-0.005163647310730174
2022-09-21,-0.012739918573056282
2022-09-22,-0.005732171570508319
2022-09-23,-0.01707257956073404
2022-09-26,-0.006311506021673738
2022-09-27,0.003707081267110996
2022-09-28,0.014740272563434943
2022-09-29,-0.01821982732073909
2022-09-30,-0.009702302615428766
2022-10-03,0.014435282894867401
2022-10-04,0.022175315757188035
2022-10-05,0.003901989079051605
2022-10-06,-0.0002697884705205445
2022-10-07,-0.02715025354243675
2022-10-10,-0.008230060209212417
2022-10-11,-0.008100517365271976
2022-10-12,0.0013656476590587
2022-10-13,0.01949394229218685
2022-10-14,-0.018988114033305106
2022-10-17,0.022618984011514725
2022-10-18,0.0043850807242487855
2022-10-19,0.0023621745876446095
2022-10-20,-0.0033562816917054234
2022-10-21,0.018150459653092844
2022-10-24,0.006548056801750373
2022-10-25,0.011551583685930842
2022-10-26,-0.017184816744986096
2022-10-27,-0.013186102596420208
2022-10-28,0.02053537742458185
2022-10-31,-0.00665701937423985
2022-11-01,-0.0056228215660546685
2022-11-02,-0.022510660184049555
2022-11-03,-0.004993400605790106
2022-11-04,0.009790971922818262
2022-11-07,0.0068486269819575665
2022-11-08,0.002853452832498295
2022-11-09,-0.026765562585099267
2022-11-10,0.039124791153056435
2022-11-11,0.011285797318371756
2022-11-14,-0.006293408204345566
2022-11-15,0.005162626064997966
2022-11-16,-0.007816785751401673
2022-11-17,-0.002243678661819643
2022-11-18,-0.0010423367947363744
2022-11-21,-0.013458622123803629
2022-11-22,0.016436986340888506
2022-11-23,0.010527748504086935
2022-11-25,-0.0034432416504246704
2022-11-28,-0.01758303234386689
2022-11-29,-0.0030985063780338213
2022-11-30,0.03532977891757142
2022-12-01,-0.003116604838363439
2022-12-02,-0.004137240633936002
2022-12-05,-0.019037705150667356
2022-12-06,-0.01754463364942116
2022-12-07,-0.0033860294658336174
2022-12-08,0.010481378815909081
2022-12-09,-0.005130206849803233
2022-12-12,0.011496876829751639
2022-12-13,0.007868111646532427
2022-12-14,-0.007262076629500092
2022-12-15,-0.024197913358617897
2022-12-16,-0.00875258201802492
2022-12-19,-0.006830270658302534
2022-12-20,-0.00019952029899902637
2022-12-21,0.01177786394134966
2022-12-22,-0.023074622182163128
2022-12-23,0.006621585450454555
2022-12-27,-0.010482406425248957
2022-12-28,-0.007725306796217257
2022-12-29,0.015909558107447996
2022-12-30,0.0026248247233169766
2023-01-03,-0.0153557430225501
2023-01-04,-0.0008535236823457752
2023-01-05,-0.00784245511848889
2023-01-06,0.015137458409099592
2023-01-09,0.004146806370938997
2023-01-10,0.008171189394744231
2023-01-11,0.016850927714529253
2023-01-12,0.009539404054227723
2023-01-13,0.006542317812676954
2023-01-17,0.003963468596301556
2023-01-18,-0.017450343346131526
2023-01-19,-0.0016885191929661293
2023-01-20,0.026914562593506854
2023-01-23,0.018359382602078804
2023-01-24,0.003165819889065544
2023-01-25,-0.0036824670969465654
2023-01-26,0.03038680703353289
2023-01-27,0.010236977287902073
2023-01-30,-0.027772711759594077
2023-01-31,0.018198307658803477
2023-02-01,0.013200700428127531
2023-02-02,0.02077565756375656
2023-02-03,-0.00771569806153396
2023-02-06,-0.002325720138744583
2023-02-07,0.027478078785154948
2023-02-08,-0.01281821267613069
2023-02-09,-0.00545526193805453
2023-02-10,0.0008772493653693903
2023-02-13,0.010369096298548092
2023-02-14,0.009296768542941624
2023-02-15,0.0024430060169013416
2023-02-16,-0.021117723231429464
2023-02-17,-0.011349631918419879
2023-02-21,-0.01922274624709604
2023-02-22,-0.0022460575431893083
2023-02-23,0.020427902142192075
2023-02-24,-0.01077645687307432
2023-02-27,0.006004257631894592
2023-02-28,-0.0029992485566013908
2023-03-01,-0.006120945536199914
2023-03-02,0.004404006227132509
2023-03-03,0.02148098763353554
2023-03-06,0.0017729357356918237
2023-03-07,-0.017055452847312916
2023-03-08,6.814518381715673e-05
2023-03-09,-0.021016481732980978
2023-03-10,-0.008610168822598237
2023-03-13,0.0016070705659439117
2023-03-14,0.022720023662729516
2023-03-15,-0.009003865316973114
2023-03-16,0.02335931636891301
2023-03-17,-0.007642413288812348
2023-03-20,0.008387013546629222
2023-03-21,0.026622539506165836
2023-03-22,-0.01332152958373477
2023-03-23,0.006412730105967136
2023-03-24,-0.0007109680112626353
2023-03-27,0.0010674339659732391
2023-03-28,-0.003985600491730074
2023-03-29,0.015554415044615187
2023-03-30,0.008505508191422656
2023-03-31,0.01727213552497949
2023-04-03,0.01805538956540634
2023-04-04,-0.006945798936950445
2023-04-05,-0.002783906094644655
2023-04-06,0.006855204349259091
2023-04-10,-0.0019900116569638456
2023-04-11,-0.004402538867340398
2023-04-12,-0.0094831025678208
2023-04-13,0.01899610035194542
2023-04-14,0.006199045920725239
2023-04-17,-0.004413872986218378
2023-04-18,0.008763392487366128
2023-04-19,-0.004698236343282319
2023-04-20,-0.01678236431414422
2023-04-21,0.0010964880095860772
2023-04-24,0.00389930251559068
2023-04-25,-0.021512840603104263
2023-04-26,0.005038740336312319
2023-04-27,0.031066328534983367
2023-04-28,0.008813330126500292
2023-05-01,-0.000402683331876113
2023-05-02,-0.020339500475487406
2023-05-03,-0.010811339096709146
2023-05-04,-0.008547153238035404
2023-05-05,0.025000853268853686
2023-05-08,0.005264046828254219
2023-05-09,-0.006634300543254051
2023-05-10,0.00727556402507808
2023-05-11,7.032878177012938e-05
2023-05-12,-0.005285832794358266
2023-05-15,0.004368794086078001
2023-05-16,-0.0014982240332082409
2023-05-17,0.023463372778075555
2023-05-18,0.02042275196588336
2023-05-19,-0.0022271868498636408
2023-05-22,0.002101623988673582
2023-05-23,-0.009703986083416927
2023-05-24,-9.362484001830739e-05
2023-05-25,0.053804590452862844
2023-05-26,0.020936114550613182
2023-05-30,0.008861446190105935
2023-05-31,-0.019615255174315453
2023-06-01,0.024935653221136802
2023-06-02,0.010780228017306985
2023-06-05,-0.0012590026902056352
2023-06-06,-0.0017038232455630288
2023-06-07,-0.015596402066879707
2023-06-08,0.013963050014058865
2023-06-09,0.0043698918884665545
2023-06-12,0.011790239858245009
2023-06-13,0.013403708789387936
2023-06-14,0.002739353638022692
2023-06-15,0.011695215910275747
2023-06-16,-0.006939717438564837
2023-06-20,0.007488678616266984
2023-06-21,-0.01166300314587823
2023-06-22,0.009075423722633027
2023-06-23,-0.012391965081951577
2023-06-26,-0.01995354234555962
2023-06-27,0.01656332693078636
2023-06-28,-0.0006946892483320203
2023-06-29,0.0021311972640443637
2023-06-30,0.020046893382706526
2023-07-03,0.0046590065880335926
2023-07-05,0.0004473537547454759
2023-07-06,-0.014199854524900444
2023-07-07,-0.0011900708206946623
2023-07-10,-0.005245729895844274
2023-07-11,0.007696781920233601
2023-07-12,0.016519748277470128
2023-07-13,0.019479836116409112
2023-07-14,-0.0006877004316045848
2023-07-17,0.01430334943504626
2023-07-18,0.014012635827269481
2023-07-19,-0.000379362318864103
2023-07-20,-0.026778236803622568
2023-07-21,-0.009011012322302633
2023-07-24,0.009620590930871937
2023-07-25,0.007974334111219505
2023-07-26,-0.00013194152351302818
2023-07-27,-0.0005241617584335306
2023-07-28,0.01712385658017177
2023-07-31,0.005885269201709496
2023-08-01,-0.006206243265667445
2023-08-02,-0.02912822001292977
2023-08-03,0.004832022804841522
2023-08-04,-0.0014046473316486098
2023-08-07,0.008199084870364713
2023-08-08,-0.007110468783074847
2023-08-09,-0.0165081516733071
2023-08-10,0.0015199622093107477
2023-08-11,-0.0052864104908737965
2023-08-14,0.018668647808019745
2023-08-15,-0.013494021829890249
2023-08-16,-0.011913988286036167
2023-08-17,-0.005123500279953642
2023-08-18,0.0002398868047076962
2023-08-21,0.024464401347720047
2023-08-22,-0.008787172238907712
2023-08-23,0.013981605232492363
2023-08-24,-0.012932895335485669
2023-08-25,0.002350361108276623
2023-08-28,0.009197345405629557
2023-08-29,0.025328063026482113
2023-08-30,0.005888355654293571
2023-08-31,-0.001199941604049405
2023-09-01,-0.0026003937015506746
2023-09-05,0.005870716402958504
2023-09-06,-0.014496225868839033
2023-09-07,-0.006659338485002715
2023-09-08,0.0009521772233700281
2023-09-11,0.009203172742672822
2023-09-12,-0.0031514878937610453
2023-09-13,0.006343385743364934
2023-09-14,0.013208274775365009
2023-09-15,-0.021975198711311136
2023-09-18,0.0017038091459581832
2023-09-19,-0.0036278100140473366
2023-09-20,-0.017261332524185227
2023-09-21,-0.015852358960763792
2023-09-22,0.000709717893949189
2023-09-25,0.009105528539279333
2023-09-26,-0.011364837299964004
2023-09-27,0.008595679043836535
2023-09-28,0.008379568270835514
2023-09-29,-0.003375389587203991
2023-10-02,0.012683991896137828
2023-10-03,-0.01690669152750787
2023-10-04,0.005570826220558928
2023-10-05,-8.660098009651505e-05
2023-10-06,0.013983715712949757
2023-10-09,0.007156225151687184
2023-10-10,0.0032812968529049536
2023-10-11,0.004506760397792078
2023-10-12,-0.002294757046363279
2023-10-13,-0.0065584226468584205
2023-10-16,0.009929473305640207
2023-10-17,-0.009506503416649655
2023-10-18,-0.017174144472951527
2023-10-19,-0.00848276269739083
2023-10-20,-0.018077609981843202
2023-10-23,0.005805791493277933
2023-10-24,0.005949618260254535
2023-10-25,-0.022918285849983587
2023-10-26,-0.019451130051544807
2023-10-27,0.0004840987247690724
2023-10-30,0.009517512155406041
2023-10-31,0.0008350478660754809
2023-11-01,0.015274420001029335
2023-11-02,0.018571051017116817
2023-11-03,0.007613148414180897
2023-11-06,0.00483066079441851
2023-11-07,0.004365710078652162
2023-11-08,0.0028364172792571785
2023-11-09,-0.003683483426461309
2023-11-10,0.021049020540710332
2023-11-13,0.003285776911605405
2023-11-14,0.017749382665215765
2023-11-15,-0.00414562266664275
2023-11-16,0.004595721070648017
2023-11-17,0.0019692723353635414
2023-11-20,0.011551779487864835
2023-11-21,-0.003348153650880348
2023-11-22,-0.0028679887808585065
2023-11-24,-0.006223507076468036
2023-11-27,0.00014363645999475788
2023-11-28,0.0036213754966360175
2023-11-29,-0.00907990195728843
2023-11-30,-0.006331586552123399
2023-12-01,-0.0018431393940370052
2023-12-04,-0.015936036141635065
2023-12-05,0.00825652274508011
2023-12-06,-0.013214658391107418
2023-12-07,0.015744451147782296
2023-12-08,0.010627506262160422
2023-12-11,-0.012869418204907355
2023-12-12,0.006884683229398962
2023-12-13,0.007934036791576048
2023-12-14,0.004267939110048015
2023-12-15,0.005773687799349129
2023-12-18,0.01384765587696104
2023-12-19,0.005294650189887265
2023-12-20,-0.019351800068055397
2023-12-21,0.012681797164114921
2023-12-22,-0.0007454940315536441
2023-12-26,0.004482825763737479
2023-12-27,0.0020189176230431378
2023-12-28,-0.002971365245887562
2023-12-29,-0.004111789992776925
2024-01-02,-0.00854963380775793
2024-01-03,-0.005702488555386422
2024-01-04,-0.0034677123752173897
2024-01-05,0.005879132135002442
2024-01-08,0.02568765290751189
2024-01-09,0.002931817860470678
2024-01-10,0.013352854528650381
2024-01-11,0.0011469090794301515
2024-01-12,-0.002307867355828067
2024-01-16,0.0005181455096589636
2024-01-17,-0.00623012366931832
2024-01-18,0.012744673586173481
2024-01-19,0.02217198170213618
2024-01-22,0.0011475214287811242
2024-01-23,0.007605409504666905
2024-01-24,0.016655425207899123
2024-01-25,0.000558431644014025
2024-01-26,0.0002186747539887735
2024-01-29,0.017649892448765397
2024-01-30,0.0019802947192018834
2024-01-31,-0.033471446510007906
2024-02-01,0.01114820205817154
2024-02-02,0.03854230411143024
2024-02-05,0.006647159778241901
2024-02-06,-0.0016823097504762292
2024-02-07,0.018261432182232595
2024-02-08,0.0006694170592990888
2024-02-09,0.014621747454108906
2024-02-12,-0.0022192845103496126
2024-02-13,-0.013158389534196652
2024-02-14,0.014513177683887294
2024-02-15,0.003550682537455032
2024-02-16,-0.0063331265429191815
2024-02-20,-0.01952116147402575
2024-02-21,-0.0032656337637175566
2024-02-22,0.060663461000599724
2024-02-23,-0.002417455181414388
2024-02-26,-0.0031717604579009732
2024-02-27,-0.001749866081865656
2024-02-28,-0.008743480627526919
2024-02-29,0.012046627314748419
2024-03-01,0.017669231656364085
2024-03-04,0.0007501839865178027
2024-03-05,-0.006294345874630968
2024-03-06,0.013346456117812495
2024-03-07,0.028964910538912727
2024-03-08,-0.023812518737813225
2024-03-11,-0.007066711694046084
2024-03-12,0.03129846002663166
2024-03-13,-0.004061223529492941
2024-03-14,-0.0065699902923935195
2024-03-15,-0.005593936756004689
2024-03-18,0.014025853033910353
2024-03-19,0.008013903177665978
2024-03-20,0.012088887198666473
2024-03-21,0.003138388268694616
2024-03-22,0.013263178124502664
2024-03-25,-2.411705357406933e-05
2024-03-26,-0.011839393208126138
2024-03-27,-0.0037727200215251426
2024-03-28,-0.0003434764720296471
2024-04-01,0.0044037365521165895
2024-04-02,-0.0087505443058954
2024-04-03,0.0012528871238543992
2024-04-04,-0.017803884978719015
2024-04-05,0.018866326661023912
2024-04-08,-0.0033134311145663242
2024-04-09,-0.0038451351909433626
2024-04-10,0.0038856598868562647
2024-04-11,0.02225535441411649
2024-04-12,-0.025468674527686277
2024-04-15,-0.017222018931773754
2024-04-16,0.0036480264305982697
2024-04-17,-0.012955859587075798
2024-04-18,0.0023665078945196666
2024-04-19,-0.032810664658067486
2024-04-22,0.010997568653940025
2024-04-23,0.013863017527981593
2024-04-24,-0.004424840892667178
2024-04-25,-7.250261060880098e-06
2024-04-26,0.02181036736662427
2024-04-29,0.0019432497145882455
2024-04-30,-0.01593160705715811
2024-05-01,-0.009440653321942463
