date,gjr_garch_conditional_volatility
2021-07-12,0.009670894416797806
2021-07-13,0.00956102553971156
2021-07-14,0.009624106165495477
2021-07-15,0.009811636582655143
2021-07-16,0.01040299813731383
2021-07-19,0.011733327095303057
2021-07-20,0.01259708603399118
2021-07-21,0.01225406305677631
2021-07-22,0.011936344713530847
2021-07-23,0.01164245829530669
2021-07-26,0.01137097972208139
2021-07-27,0.011120533679214766
2021-07-28,0.011618760342596362
2021-07-29,0.0113491046676031
2021-07-30,0.01110036798406484
2021-08-02,0.011830275889844468
2021-08-03,0.011544435200437485
2021-08-04,0.01128051277258738
2021-08-05,0.01104245159097159
2021-08-06,0.010817918492110681
2021-08-09,0.010616869548177315
2021-08-10,0.010458411937900062
2021-08-11,0.010306742568254762
2021-08-12,0.010209647817412142
2021-08-13,0.010053359003865494
2021-08-16,0.009910335749553086
2021-08-17,0.009835019862489833
2021-08-18,0.010832431618668132
2021-08-19,0.011367081864712374
2021-08-20,0.01111694024481062
2021-08-23,0.010886485608846848
2021-08-24,0.010674442534342363
2021-08-25,0.010479586327631463
2021-08-26,0.010300743847350071
2021-08-27,0.010470184857035396
2021-08-30,0.010292120535179194
2021-08-31,0.010128893924205185
2021-09-01,0.010119046076063221
2021-09-02,0.009971919790767987
2021-09-03,0.009839192188490714
2021-09-07,0.009714609078191144
2021-09-08,0.00960089872000194
2021-09-09,0.00989391051838702
2021-09-10,0.009879799015901447
2021-09-13,0.010461757892167155
2021-09-14,0.010284391509425242
2021-09-15,0.0102168344035168
2021-09-16,0.01005993934955787
2021-09-17,0.009995365648720153
2021-09-20,0.010807131026776131
2021-09-21,0.014284283632126138
2021-09-22,0.01382221292014973
2021-09-23,0.013391947939116567
2021-09-24,0.012991809668023708
2021-09-27,0.012620172327632401
2021-09-28,0.012276685527634657
2021-09-29,0.01492204843894548
2021-09-30,0.014450954983613701
2021-10-01,0.014326406206800724
2021-10-04,0.013861462524268706
2021-10-05,0.01521603495146962
2021-10-06,0.014691355335659356
2021-10-07,0.014201694791777813
2021-10-08,0.013745269551962513
2021-10-11,0.013320354575364417
2021-10-12,0.013296634699801899
2021-10-13,0.013051051407366924
2021-10-14,0.01267516335578468
2021-10-15,0.012326438935561325
2021-10-18,0.01200334580195354
2021-10-19,0.011704400651551565
2021-10-20,0.011428168832916665
2021-10-21,0.011173264399165802
2021-10-22,0.010938350507789258
2021-10-25,0.011035133152847628
2021-10-26,0.010811183342118147
2021-10-27,0.010605216052019448
2021-10-28,0.010416024314449887
2021-10-29,0.010242452985636688
2021-11-01,0.010083399453215824
2021-11-02,0.009937814168790965
2021-11-03,0.009805121019558044
2021-11-04,0.009683500492484337
2021-11-05,0.009572522414218496
2021-11-08,0.009471349482653785
2021-11-09,0.009379196063431995
2021-11-10,0.010387691560065377
2021-11-11,0.011647906148310192
2021-11-12,0.011376008860013902
2021-11-15,0.011125170145407488
2021-11-16,0.010982229317943399
2021-11-17,0.010762504094643214
2021-11-18,0.010632563492351648
2021-11-19,0.010441130833992758
2021-11-22,0.010265474590731058
2021-11-23,0.010467166656348854
2021-11-24,0.010301662023676248
2021-11-26,0.010137635478561365
2021-11-29,0.014681397817238828
2021-11-30,0.014192407621225209
2021-12-01,0.01489861343594948
2021-12-02,0.015833599124504986
2021-12-03,0.015268408706734347
2021-12-06,0.016708417643581847
2021-12-07,0.016086997496402036
2021-12-08,0.015505387529639467
2021-12-09,0.014961636604556511
2021-12-10,0.015420059150555183
2021-12-13,0.014881915233526905
2021-12-14,0.016748246192178934
2021-12-15,0.01628025362433369
2021-12-16,0.015686195456545822
2021-12-17,0.017902510343332304
2021-12-20,0.01773977566249804
2021-12-21,0.017772296278918923
2021-12-22,0.017084065409869963
2021-12-23,0.0164388719938439
2021-12-27,0.015834643063140304
2021-12-28,0.015269384767972728
2021-12-29,0.01487310558210595
2021-12-30,0.014462108426303567
2021-12-31,0.01421887378876408
2022-01-03,0.014064778481119948
2022-01-04,0.013617749466945021
2022-01-05,0.013645787280776343
2022-01-06,0.017337533443956044
2022-01-07,0.01668251550204916
2022-01-10,0.016506264068725532
2022-01-11,0.01589772622095342
2022-01-12,0.01532836984610321
2022-01-13,0.01479626666494633
2022-01-14,0.017637446661246146
2022-01-18,0.01695759832510566
2022-01-19,0.018308147585154925
2022-01-20,0.018198016099614668
2022-01-21,0.018017998597054743
2022-01-24,0.019906839112317467
2022-01-25,0.01908872039184124
2022-01-26,0.019167169842027935
2022-01-27,0.018393510557069184
2022-01-28,0.018450116119391007
2022-01-31,0.0177200934996064
2022-02-01,0.01703510486996027
2022-02-02,0.01639299818195093
2022-02-03,0.015791706510138802
2022-02-04,0.022460485441316555
2022-02-07,0.021492436408429974
2022-02-08,0.020720077087835794
2022-02-09,0.019853655952209427
2022-02-10,0.01903871646587131
2022-02-11,0.01987370183441682
2022-02-14,0.021461002798833288
2022-02-15,0.020551132814564013
2022-02-16,0.019694699545031183
2022-02-17,0.01888927800706115
2022-02-18,0.021809791599902664
2022-02-22,0.02152960360827273
2022-02-23,0.021192194742354998
2022-02-24,0.022235902607030518
2022-02-25,0.02128084784939983
2022-02-28,0.020381438448575536
2022-03-01,0.019535061434189923
2022-03-02,0.01948712495907652
2022-03-03,0.018694168684400173
2022-03-04,0.018531194911572367
2022-03-07,0.017967608566345314
2022-03-08,0.020631931134749367
2022-03-09,0.01978048137251449
2022-03-10,0.018969920473021425
2022-03-11,0.01821931006274714
2022-03-14,0.01919679916964083
2022-03-15,0.02003380405158353
2022-03-16,0.019208105970604954
2022-03-17,0.018431972004394802
2022-03-18,0.017703060942650027
2022-03-21,0.017019130941501075
2022-03-22,0.016378032084438374
2022-03-23,0.015777699415988233
2022-03-24,0.015520420450897717
2022-03-25,0.014975683144503866
2022-03-28,0.014466973143468094
2022-03-29,0.013992472706204628
2022-03-30,0.01355042491984825
2022-03-31,0.013301894767511636
2022-04-01,0.014699430625081049
2022-04-04,0.0142108288821099
2022-04-05,0.013753778448546874
2022-04-06,0.015265682654783595
2022-04-07,0.016888931161425334
2022-04-08,0.016256060836767904
2022-04-11,0.01604952243768302
2022-04-12,0.019421529641054626
2022-04-13,0.018651728014381565
2022-04-14,0.01790937930336701
2022-04-18,0.01869072494684094
2022-04-19,0.017945997317826555
2022-04-20,0.017247003112895412
2022-04-21,0.017479256202438197
2022-04-22,0.018315447289198206
2022-04-25,0.02009688723062178
2022-04-26,0.019267428729403877
2022-04-27,0.023567585019611426
2022-04-28,0.02253749334559061
2022-04-29,0.02156499619093176
2022-05-02,0.025467630967723535
2022-05-03,0.02432838115279434
2022-05-04,0.023253430953483294
2022-05-05,0.022239755913311822
2022-05-06,0.027452820760474526
2022-05-09,0.026217261889636932
2022-05-10,0.0315502876409658
2022-05-11,0.030075983487748613
2022-05-12,0.030095216667651914
2022-05-13,0.028897463906041403
2022-05-16,0.027567844954976325
2022-05-17,0.026436363102190472
2022-05-18,0.025242894775020498
2022-05-19,0.028985859039782215
2022-05-20,0.027667421817697414
2022-05-23,0.026526138643212387
2022-05-24,0.0253276652371905
2022-05-25,0.025359801109296812
2022-05-26,0.024226611309870267
2022-05-27,0.023157435844239075
2022-05-31,0.0221492641562859
2022-06-01,0.021264875744200093
2022-06-02,0.020424611229261775
2022-06-03,0.019575673435457543
2022-06-06,0.02084835068893623
2022-06-07,0.019974361709847243
2022-06-08,0.019152210300961026
2022-06-09,0.01841447175764847
2022-06-10,0.01998664511740408
2022-06-13,0.023040179060031248
2022-06-14,0.028286050627902005
2022-06-15,0.026990063243726027
2022-06-16,0.025765775400751995
2022-06-17,0.02837759416899719
2022-06-21,0.027153789120822235
2022-06-22,0.025920410396113352
2022-06-23,0.025002350981230825
2022-06-24,0.023889287555411774
2022-06-27,0.022839291366846613
2022-06-28,0.021856970811160132
2022-06-29,0.022186609584848485
2022-06-30,0.021390272107513472
2022-07-01,0.021807760587989337
2022-07-05,0.020877571495552437
2022-07-06,0.02000186041129669
2022-07-07,0.019178067873754864
2022-07-08,0.018403749610529627
2022-07-11,0.017676568283928325
2022-07-12,0.01903655483304073
2022-07-13,0.018729652952978827
2022-07-14,0.01807140157318342
2022-07-15,0.017481368299212006
2022-07-18,0.016811251916561305
2022-07-19,0.016230280707262446
2022-07-20,0.015639435427305438
2022-07-21,0.0150869040670513
2022-07-22,0.014570789429545317
2022-07-25,0.015979457557679513
2022-07-26,0.015404802150450031
2022-07-27,0.016524509425712413
2022-07-28,0.015914806252071062
2022-07-29,0.015344341523304978
2022-08-01,0.014811184900362831
2022-08-02,0.01467433922378774
2022-08-03,0.014251268957558468
2022-08-04,0.013791453012103742
2022-08-05,0.013564483239793354
2022-08-08,0.013372684333640828
2022-08-09,0.013295208614208505
2022-08-10,0.013003034474975987
2022-08-11,0.012630590880043334
2022-08-12,0.012312357202949223
2022-08-15,0.011990308282303954
2022-08-16,0.01169234608255713
2022-08-17,0.011495886842030434
2022-08-18,0.011609361121848278
2022-08-19,0.011340429134788547
2022-08-22,0.013062999127376683
2022-08-23,0.014899934741680092
2022-08-24,0.014396282676731204
2022-08-25,0.013926582442947873
2022-08-26,0.01348908560435261
2022-08-29,0.019099206796522127
2022-08-30,0.018409416648644775
2022-08-31,0.01892019647182272
2022-09-01,0.01840980597440813
2022-09-02,0.017858728497225827
2022-09-06,0.017560328521244693
2022-09-07,0.017021114392394624
2022-09-08,0.016379890374803256
2022-09-09,0.015779438610306173
2022-09-12,0.015217772428856349
2022-09-13,0.014692977800898946
2022-09-14,0.023171834448116862
2022-09-15,0.022162836951369492
2022-09-16,0.021636930629993768
2022-09-19,0.02090864534003659
2022-09-20,0.020031103691519295
2022-09-21,0.019466392425749015
2022-09-22,0.019970545274403836
2022-09-23,0.019461176541625786
2022-09-26,0.020880182434347173
2022-09-27,0.02038881307497311
2022-09-28,0.019541998524121803
2022-09-29,0.018745742937969514
2022-09-30,0.020398239889997994
2022-10-03,0.02037187290077644
2022-10-04,0.019526063479664606
2022-10-05,0.01873076569708653
2022-10-06,0.017983597224303344
2022-10-07,0.017289980054517293
2022-10-10,0.021141229002795133
2022-10-11,0.020877433739676078
2022-10-12,0.020604716803454583
2022-10-13,0.01974511312746482
2022-10-14,0.018936670370728836
2022-10-17,0.020788249045856674
2022-10-18,0.019917804265760487
2022-10-19,0.019099030383666064
2022-10-20,0.01832949410507308
2022-10-21,0.017725232595831055
2022-10-24,0.01703992462844797
2022-10-25,0.01639751392382957
2022-10-26,0.01579593296201108
2022-10-27,0.01707291833450165
2022-10-28,0.017652690017638743
2022-10-31,0.01697189293763032
2022-11-01,0.01669076975797952
2022-11-02,0.016333124399684786
2022-11-03,0.01880999176471962
2022-11-04,0.018292465163149932
2022-11-07,0.01757211342306445
2022-11-08,0.016896334876289824
2022-11-09,0.01626299597111437
2022-11-10,0.01981636473018371
2022-11-11,0.019003656035723
2022-11-14,0.018239898806877975
2022-11-15,0.017865465175595993
2022-11-16,0.01717145638259188
2022-11-17,0.01699970126261342
2022-11-18,0.01642084337218843
2022-11-21,0.015840425768149254
2022-11-22,0.016461681431615197
2022-11-23,0.015855993295964436
2022-11-25,0.015289347226981293
2022-11-28,0.014869847611143079
2022-11-29,0.016180081116657533
2022-11-30,0.015689011121443396
2022-12-01,0.015133240960229184
2022-12-02,0.0147077657295164
2022-12-05,0.01436076706529698
2022-12-06,0.015914632295062705
2022-12-07,0.017267109105798168
2022-12-08,0.01672595644747468
2022-12-09,0.01610342162473568
2022-12-12,0.0157393684300154
2022-12-13,0.015180313045171479
2022-12-14,0.014657999389114622
2022-12-15,0.014540127102128243
2022-12-16,0.01718390354919085
2022-12-19,0.01711911077156527
2022-12-20,0.016847826191747333
2022-12-21,0.01622453718432212
2022-12-22,0.015634061436941758
2022-12-23,0.018161893813256832
2022-12-27,0.017449573928452707
2022-12-28,0.017604667294847963
2022-12-29,0.017405721433576448
2022-12-30,0.01674033359901407
2023-01-03,0.016116885390217536
2023-01-04,0.017063640019001715
2023-01-05,0.016438158833610158
2023-01-06,0.01629850990899185
2023-01-09,0.015703279030925322
2023-01-10,0.015146577583040905
2023-01-11,0.014626500696685897
2023-01-12,0.01414121020967323
2023-01-13,0.013688930109863691
2023-01-17,0.013267942651238464
2023-01-18,0.012876585155782251
2023-01-19,0.014076852972715907
2023-01-20,0.013667591005285364
2023-01-23,0.01324809339442807
2023-01-24,0.012858145661200868
2023-01-25,0.012496140202231392
2023-01-26,0.012268841960690098
2023-01-27,0.011950024514914385
2023-01-30,0.011655103773217133
2023-01-31,0.014584960100142024
2023-02-01,0.014102473702919732
2023-02-02,0.013652853081950102
2023-02-03,0.013234385169885463
2023-02-06,0.013223694970019797
2023-02-07,0.012892852146775949
2023-02-08,0.012528340169031999
2023-02-09,0.013071566261447336
2023-02-10,0.012902524992090431
2023-02-13,0.01253756848669808
2023-02-14,0.012198905865665535
2023-02-15,0.011885296817869342
2023-02-16,0.011595276819230126
2023-02-17,0.013311638475637731
2023-02-21,0.013665997117213599
2023-02-22,0.015209262699997965
2023-02-23,0.014743064911192705
2023-02-24,0.014249926786889376
2023-02-27,0.014514734924279713
2023-02-28,0.01403699785563572
2023-03-01,0.013676726682124633
2023-03-02,0.01351766820757494
2023-03-03,0.013108673479727582
2023-03-06,0.012728661501278785
2023-03-07,0.012376042518470687
2023-03-08,0.013496546280680612
2023-03-09,0.013093994079822957
2023-03-10,0.014922208664827631
2023-03-13,0.014922747714823546
2023-03-14,0.014417571077500088
2023-03-15,0.013946424027911363
2023-03-16,0.014024681581728517
2023-03-17,0.013580413241855964
2023-03-20,0.013546867648818519
2023-03-21,0.013135822407426896
2023-03-22,0.012753870994827825
2023-03-23,0.013358154219745465
2023-03-24,0.01296040437749892
2023-03-27,0.012606963243541358
2023-03-28,0.012263237586003083
2023-03-29,0.012065751423577124
2023-03-30,0.011762110612174262
2023-03-31,0.011481465119154348
2023-04-03,0.011222419270640532
2023-04-04,0.010983626394573523
2023-04-05,0.011037670065310187
2023-04-06,0.010881473366987346
2023-04-10,0.010669833774408792
2023-04-11,0.010519070026384813
2023-04-12,0.010465417041569992
2023-04-13,0.010734022575903043
2023-04-14,0.010534312552018572
2023-04-17,0.010350950610762567
2023-04-18,0.010310522625554066
2023-04-19,0.010145753730316107
2023-04-20,0.01013363308892779
2023-04-21,0.011154138060587513
2023-04-24,0.010920875709180055
2023-04-25,0.010706067807574843
2023-04-26,0.012409080381395623
2023-04-27,0.012079873770619894
2023-04-28,0.011775172465287673
2023-05-01,0.011493529957040864
2023-05-02,0.011245118695673562
2023-05-03,0.012809628861531409
2023-05-04,0.013115644508608477
2023-05-05,0.013183722729799745
2023-05-08,0.012798354998441213
2023-05-09,0.012440676920816397
2023-05-10,0.012387661636643923
2023-05-11,0.012060037100627048
2023-05-12,0.011762404193494747
2023-05-15,0.01166554506766949
2023-05-16,0.011392292957578714
2023-05-17,0.01117223331595131
2023-05-18,0.010937400916852302
2023-05-19,0.010721266649104997
2023-05-22,0.0105728250256508
2023-05-23,0.01038629296842133
2023-05-24,0.010676545245751401
2023-05-25,0.010489614594138488
2023-05-26,0.01030994264535455
2023-05-30,0.010145222326730468
2023-05-31,0.009994382856188857
2023-06-01,0.011373265200447782
2023-06-02,0.011122640694388857
2023-06-05,0.01089173403542577
2023-06-06,0.010705930942609692
2023-06-07,0.010545062730433517
2023-06-08,0.01142825014782482
2023-06-09,0.011173339385587013
2023-06-12,0.010938419567816455
2023-06-13,0.010722203586285997
2023-06-14,0.010523454869058355
2023-06-15,0.010340988208197566
2023-06-16,0.010173670535182571
2023-06-20,0.010278783866975836
2023-06-21,0.010116676307091878
2023-06-22,0.0105878255321007
2023-06-23,0.010400061017647226
2023-06-26,0.010932835849283215
2023-06-27,0.012417060433438203
2023-06-28,0.012087264809675601
2023-06-29,0.011797875752391268
2023-06-30,0.011514502003221233
2023-07-03,0.011252895467328033
2023-07-05,0.01101170346957034
2023-07-06,0.010792569702802466
2023-07-07,0.011512602254049537
2023-07-10,0.011276431581290332
2023-07-11,0.011209850176483594
2023-07-12,0.010972048057163026
2023-07-13,0.010753137489794595
2023-07-14,0.010551874355167816
2023-07-17,0.010383327943298942
2023-07-18,0.010212477436369074
2023-07-19,0.010055949885295758
2023-07-20,0.009924712090577029
2023-07-21,0.012368942950804198
2023-07-24,0.012511404737047507
2023-07-25,0.012174662853311162
2023-07-26,0.011862863602664286
2023-07-27,0.01158243217539187
2023-07-28,0.011328881751191035
2023-07-31,0.011081727314736906
2023-08-01,0.010854068501860974
2023-08-02,0.010870149855747453
2023-08-03,0.013904634706038184
2023-08-04,0.013468656269519153
2023-08-07,0.01309377172255704
2023-08-08,0.01271482524910213
2023-08-09,0.012681752205528116
2023-08-10,0.01372949414045147
2023-08-11,0.013305678024810646
2023-08-14,0.013111926823566085
2023-08-15,0.012731682316237114
2023-08-16,0.013358245556885619
2023-08-17,0.013779332643533792
2023-08-18,0.013547000504825572
2023-08-21,0.013139312581933196
2023-08-22,0.012757112007253124
2023-08-23,0.012862605028220318
2023-08-24,0.012500277291378257
2023-08-25,0.01305782652987185
2023-08-28,0.012681453054620626
2023-08-29,0.012332270251937526
2023-08-30,0.01200874491920952
2023-08-31,0.011709392906334007
2023-09-01,0.011458292154793121
2023-09-05,0.011263981885491365
2023-09-06,0.011021918256689658
2023-09-07,0.01177595128392681
2023-09-08,0.01176320269871036
2023-09-11,0.011482772999776325
2023-09-12,0.011223625683922291
2023-09-13,0.011066105603028495
2023-09-14,0.010839689098520249
2023-09-15,0.010631418271097943
2023-09-18,0.012399024830442055
2023-09-19,0.012070560755490617
2023-09-20,0.0118703942722692
2023-09-21,0.013003956437701122
2023-09-22,0.01396149591665104
2023-09-25,0.0135220989368004
2023-09-26,0.013112792908268209
2023-09-27,0.01347330054989468
2023-09-28,0.013067426150749581
2023-09-29,0.012690365128585058
2023-10-02,0.012436360305420257
2023-10-03,0.012105141097198466
2023-10-04,0.013194712055593723
2023-10-05,0.012808561539259489
2023-10-06,0.012457059760630045
2023-10-09,0.012124315224456563
2023-10-10,0.011816281745482365
2023-10-11,0.011531506030491887
2023-10-12,0.01126858342424211
2023-10-13,0.011079199945890383
2023-10-16,0.011102363882769273
2023-10-17,0.01087306582708351
2023-10-18,0.011124536710178774
2023-10-19,0.01222133197497179
2023-10-20,0.012324015800342432
2023-10-23,0.013599272777232154
2023-10-24,0.013184553436865533
2023-10-25,0.01279912652023165
2023-10-26,0.014955786870770102
2023-10-27,0.016630120684140322
2023-10-30,0.016014562475026924
2023-10-31,0.015437634644589082
2023-11-01,0.014898381312621011
2023-11-02,0.014394833102557706
2023-11-03,0.013925231424602984
2023-11-06,0.013487828016712016
2023-11-07,0.013080931298439886
2023-11-08,0.012702903494378965
2023-11-09,0.012352158433264582
2023-11-10,0.01213480803150333
2023-11-13,0.011825988932439637
2023-11-14,0.01154047440005698
2023-11-15,0.01127685818442436
2023-11-16,0.011155955191010434
2023-11-17,0.01092241003237378
2023-11-20,0.010707478921258324
2023-11-21,0.01050992891818125
2023-11-22,0.010414442524503015
2023-11-24,0.01031002704508937
2023-11-27,0.010363697149026707
2023-11-28,0.010200317321864988
2023-11-29,0.010044816087807225
2023-11-30,0.010303387614307769
2023-12-01,0.010363692536677174
2023-12-04,0.010234174055649607
2023-12-05,0.011154577253697943
2023-12-06,0.010921141119092807
2023-12-07,0.011529787415842643
2023-12-08,0.01126699776742147
2023-12-11,0.011024697126985408
2023-12-12,0.011594240728559529
2023-12-13,0.01132647374085842
2023-12-14,0.011079507835651724
2023-12-15,0.010852025451218116
2023-12-18,0.010642759070653882
2023-12-19,0.010450492036317198
2023-12-20,0.010274059367677257
2023-12-21,0.011632656162766916
2023-12-22,0.011361931294070697
2023-12-26,0.011129122980135835
2023-12-27,0.01089770249699904
2023-12-28,0.010684756949018165
2023-12-29,0.010562304365021266
2024-01-02,0.010492790086992084
2024-01-03,0.010687686343428515
2024-01-04,0.010686249264763527
2024-01-05,0.01058145846268836
2024-01-08,0.010394216916810672
2024-01-09,0.010222459576405803
2024-01-10,0.01006509022478115
2024-01-11,0.009921065758863461
2024-01-12,0.0097897079135773
2024-01-16,0.009720460269954646
2024-01-17,0.009609468756433086
2024-01-18,0.009713253964043333
2024-01-19,0.009599662480030116
2024-01-22,0.009496083220011574
2024-01-23,0.009402158771347454
2024-01-24,0.009316219188451588
2024-01-25,0.009238050399628866
2024-01-26,0.009170299487222821
2024-01-29,0.00911147715888725
2024-01-30,0.00905206562946839
2024-01-31,0.008998163693784198
2024-02-01,0.012350576027350782
2024-02-02,0.012025694741862191
2024-02-05,0.01172506619086238
2024-02-06,0.011447252236904508
2024-02-07,0.01122737469880157
2024-02-08,0.0109881914215308
2024-02-09,0.010769606679731886
2024-02-12,0.010567006997345663
2024-02-13,0.010430735424970961
2024-02-14,0.01104081453192042
2024-02-15,0.010816411885094739
2024-02-16,0.010610021753637934
2024-02-20,0.010649757976611093
2024-02-21,0.012053284633554517
2024-02-22,0.01183935883173848
2024-02-23,0.011552827353033932
2024-02-26,0.011345541055816677
2024-02-27,0.011179631247380459
2024-02-28,0.010982226746547969
2024-02-29,0.011166377153814556
2024-03-01,0.01093200769854705
2024-03-04,0.010716306151795585
2024-03-05,0.010519382076011143
2024-03-06,0.010562899492111566
2024-03-07,0.01037718363245672
2024-03-08,0.010206845137506929
2024-03-11,0.012215768108016301
2024-03-12,0.012206517280136841
2024-03-13,0.011892340484725268
2024-03-14,0.011723979310250463
2024-03-15,0.011708334575474105
2024-03-18,0.011632648775803871
2024-03-19,0.011361924475262995
2024-03-20,0.011112185756529678
2024-03-21,0.010882108255715561
2024-03-22,0.01067041754773467
2024-03-25,0.010475889952773952
2024-03-26,0.010304809055629463
2024-03-27,0.01078657961089504
2024-03-28,0.010686027528266015
2024-04-01,0.010501391971027854
2024-04-02,0.010320746628330362
2024-04-03,0.010539907611480201
2024-04-04,0.010356124636728224
2024-04-05,0.011511553705490191
2024-04-08,0.011250175492460551
2024-04-09,0.011096713170843342
2024-04-10,0.010975925213556885
2024-04-11,0.01075670435187394
2024-04-12,0.010555151625606812
2024-04-15,0.012879671808357479
2024-04-16,0.014043896211723689
2024-04-17,0.0135983044333083
2024-04-18,0.014149743487299202
2024-04-19,0.013696878033643643
2024-04-22,0.018241636365169036
2024-04-23,0.01752440885387999
2024-04-24,0.016851605526976014
2024-04-25,0.016397250473466556
2024-04-26,0.01580045872472166
2024-04-29,0.015237424131053308
2024-04-30,0.014711329083612707
2024-05-01,0.015723499685944817
2024-05-02,0.015788179341698672
2024-05-03,0.01522594404032359
2024-05-06,0.014700608574891106
2024-05-07,0.014210325294119912
2024-05-08,0.013934893529139092
2024-05-09,0.013497610205321446
2024-05-10,0.01309474807355938
2024-05-13,0.01271573176796955
2024-05-14,0.012364053156191544
2024-05-15,0.012038174374859087
2024-05-16,0.011736606676559713
2024-05-17,0.011530197215756446
2024-05-20,0.011303090658612975
2024-05-21,0.011057956913388052
2024-05-22,0.010832188914861098
2024-05-23,0.010976654107173784
2024-05-24,0.010757374919726342
2024-05-28,0.010555767758135444
2024-05-29,0.010370638703850441
2024-05-30,0.010289197232367004
2024-05-31,0.01237496458149265
2024-06-03,0.01204827868984663
2024-06-04,0.011745951048580979
2024-06-05,0.011466540017343284
2024-06-06,0.011208652629080842
2024-06-07,0.01103451132822505
2024-06-10,0.010898175799507717
2024-06-11,0.010685192185693077
2024-06-12,0.010489535166286318
2024-06-13,0.010309869784915618
2024-06-14,0.010145155568909945
2024-06-17,0.009994321758690757
2024-06-18,0.009857037399848596
2024-06-20,0.009730905833244928
2024-06-21,0.010530903033076086
