date,portfolio_return
2021-01-04,0.0
2021-01-05,0.010865813175831907
2021-01-06,-0.003948100229408613
2021-01-07,0.03138475029401255
2021-01-08,0.011713788938357617
2021-01-11,-0.01380565085159724
2021-01-12,0.0030265396156896607
2021-01-13,0.005992806841755183
2021-01-14,-0.0070159928682779205
2021-01-15,-0.012662990935256468
2021-01-19,0.015175440412059205
2021-01-20,0.021416814566742826
2021-01-21,0.007125018716611864
2021-01-22,-0.0025951495846880945
2021-01-25,0.007277614995319759
2021-01-26,-0.0007748962967932815
2021-01-27,-0.024224020297744286
2021-01-28,0.0004620385326821186
2021-01-29,-0.022627552497993197
2021-02-01,0.023389842029603036
2021-02-02,0.01750082866904057
2021-02-03,0.008646089192496209
2021-02-04,0.0046730486892454515
2021-02-05,0.004732028412671285
2021-02-08,0.012296939274818897
2021-02-09,-0.003435280799777729
2021-02-10,8.664546912995341e-05
2021-02-11,0.0004411639948924684
2021-02-12,0.001441229583224457
2021-02-16,0.0046781280243517465
2021-02-17,0.00021762664710678337
2021-02-18,-0.005439662852516736
2021-02-19,-0.0053838315560780226
2021-02-22,-0.015918748888088197
2021-02-23,0.0015868217407275509
2021-02-24,0.014369051376966535
2021-02-25,-0.035584155184090194
2021-02-26,0.000810305185490634
2021-03-01,0.027975908829716012
2021-03-02,-0.015233063635603172
2021-03-03,-0.01754173323702024
2021-03-04,-0.0043050884654783905
2021-03-05,0.016369150372519847
2021-03-08,-0.023546394735554643
2021-03-09,0.03424089650508355
2021-03-10,0.0029056283496253776
2021-03-11,0.018686935758949197
2021-03-12,-0.0042494026624428916
2021-03-15,0.002985095343826849
2021-03-16,-0.0011633987560794035
2021-03-17,0.0065093805620264344
2021-03-18,-0.025362540192800265
2021-03-19,0.004555154587704058
2021-03-22,0.007552624142615594
2021-03-23,-0.0036335985165369955
2021-03-24,-0.010626489293267483
2021-03-25,-0.001628822749722092
2021-03-26,0.009736488315549297
2021-03-29,0.0021347319993596514
2021-03-30,-0.0032352892227006658
2021-03-31,0.01100942453532272
2021-04-01,0.01606625797256256
2021-04-05,0.019085252963239707
2021-04-06,-0.005120428058541959
2021-04-07,0.009348436600408183
2021-04-08,0.005550127075098166
2021-04-09,0.008867716246891755
2021-04-12,0.004751927410488133
2021-04-13,0.012638632308576536
2021-04-14,-0.011854985379089578
2021-04-15,0.018257550248649057
2021-04-16,-0.0008365559650157506
2021-04-19,-0.009593654622057302
2021-04-20,-0.006685322477563149
2021-04-21,0.008706135045448926
2021-04-22,-0.017176005748138268
2021-04-23,0.015475162192912562
2021-04-26,0.005194477437511669
2021-04-27,-0.0034770445869409805
2021-04-28,0.004523647278138476
2021-04-29,0.01202134428583368
2021-04-30,-0.008264473788690885
2021-05-03,-0.0021433066027140013
2021-05-04,-0.01074653129616665
2021-05-05,0.0037078231668625783
2021-05-06,0.009646098028491146
2021-05-07,0.007329367903662787
2021-05-10,-0.02146274773783341
2021-05-11,-0.010495561948505872
2021-05-12,-0.02039521503106123
2021-05-13,0.005048889434742909
2021-05-14,0.02300552086614105
2021-05-17,0.0008715438690698463
2021-05-18,-0.011759861636108093
2021-05-19,-0.003888816113368776
2021-05-20,0.012794941499066459
2021-05-21,-0.00041188562243188453
2021-05-24,0.019688846027724916
2021-05-25,-0.0017721692054991633
2021-05-26,0.004358836117427822
2021-05-27,-0.0012967569355183395
2021-05-28,0.0015423502595199867
2021-06-01,0.004455025916935584
2021-06-02,0.002310273209910063
2021-06-03,-0.006369452867911574
2021-06-04,0.014856814285046038
2021-06-07,0.0016236345957327813
2021-06-08,0.001659590979824932
2021-06-09,-0.0011247641973427536
2021-06-10,0.004860179078013616
2021-06-11,0.0007472729782143084
2021-06-14,0.0067403333092062034
2021-06-15,-0.0023332089821774815
2021-06-16,-0.001281945387074157
2021-06-17,0.006279113839308126
2021-06-18,-0.01182173899500727
2021-06-21,0.01068825281754826
