date,garch_conditional_volatility
2022-01-03,0.014597983847856346
2022-01-04,0.015669549528619077
2022-01-05,0.015304896390699395
2022-01-06,0.017099237837333647
2022-01-07,0.016402759874074076
2022-01-10,0.016030482572425078
2022-01-11,0.015413335389020115
2022-01-12,0.01524418312654689
2022-01-13,0.014768919023793608
2022-01-14,0.016324879748951148
2022-01-18,0.01569775353553414
2022-01-19,0.016413310633069084
2022-01-20,0.01618061205872211
2022-01-21,0.01591281160693516
2022-01-24,0.017090409344182086
2022-01-25,0.01638996654718547
2022-01-26,0.016343650748474974
2022-01-27,0.0157587383004817
2022-01-28,0.015707437826453192
2022-01-31,0.016544999044325
2022-02-01,0.018069277631444877
2022-02-02,0.017598769176308694
2022-02-03,0.017179478727400988
2022-02-04,0.020851150858199805
2022-02-07,0.020530940090681824
2022-02-08,0.019723546790711696
2022-02-09,0.018920936845483124
2022-02-10,0.018671869480018498
2022-02-11,0.01889052170043657
2022-02-14,0.019647049416631878
2022-02-15,0.018794540611810687
2022-02-16,0.01900765800301706
2022-02-17,0.018191762361922492
2022-02-18,0.01980440573216382
2022-02-22,0.019389278736416955
2022-02-23,0.018952093090742826
2022-02-24,0.01947194070246831
2022-02-25,0.01959762079726245
2022-02-28,0.01938643604228421
2022-03-01,0.018591042723055052
2022-03-02,0.018291492534027513
2022-03-03,0.01810284103695639
2022-03-04,0.017719307820996066
2022-03-07,0.01709783876833412
2022-03-08,0.018597651976902326
2022-03-09,0.017815365961914388
2022-03-10,0.01833788503688617
2022-03-11,0.01757140575043434
2022-03-14,0.01793203046989898
2022-03-15,0.018248616916231447
2022-03-16,0.018349115003426467
2022-03-17,0.01936872692024018
2022-03-18,0.018962226895679488
2022-03-21,0.01899115684304925
2022-03-22,0.018287303883099154
2022-03-23,0.01796426916587658
2022-03-24,0.017384177568615426
2022-03-25,0.017980435044335764
2022-03-28,0.017227227202834098
2022-03-29,0.016696972888901967
2022-03-30,0.01610937290212577
2022-03-31,0.015560042316841126
2022-04-01,0.015933652925658206
2022-04-04,0.015304303440958789
2022-04-05,0.015536373883244884
2022-04-06,0.016024710441804865
2022-04-07,0.016681275840339106
2022-04-08,0.0160103831881683
2022-04-11,0.01562579168074696
2022-04-12,0.017568135372767964
2022-04-13,0.01685427843711176
2022-04-14,0.016625883614060727
2022-04-18,0.016940128789328296
2022-04-19,0.016381301770226578
2022-04-20,0.016135372330480405
2022-04-21,0.01608519808847366
2022-04-22,0.016459998704777785
2022-04-25,0.01751468316657743
2022-04-26,0.01680453802043026
2022-04-27,0.01970382241216954
2022-04-28,0.018849968192879075
2022-04-29,0.020854652153940507
2022-05-02,0.02303901545016834
2022-05-03,0.022520217018068486
2022-05-04,0.02155180009017721
2022-05-05,0.02263106976551221
2022-05-06,0.02543703468986019
2022-05-09,0.02427018714784157
2022-05-10,0.027508481527295407
2022-05-11,0.026342108452754594
2022-05-12,0.026099372035113283
2022-05-13,0.025029516759147757
2022-05-16,0.025759969671647384
2022-05-17,0.02465076102297947
2022-05-18,0.024409549097057573
2022-05-19,0.02640898151621913
2022-05-20,0.025190115539625184
2022-05-23,0.024111597915692527
2022-05-24,0.023811568417172035
2022-05-25,0.023485556639509523
2022-05-26,0.022817168281497043
2022-05-27,0.022664222714603957
2022-05-31,0.022998038950850366
2022-06-01,0.021998159618872595
2022-06-02,0.02105020458144865
2022-06-03,0.02096766120005719
2022-06-06,0.021247237737221352
2022-06-07,0.020343744773209528
2022-06-08,0.019797959313885054
2022-06-09,0.018961403254382465
2022-06-10,0.019544869068708275
2022-06-13,0.021170679858971003
2022-06-14,0.024445471013606758
2022-06-15,0.023321148065193094
2022-06-16,0.02284978077372503
2022-06-17,0.02441172645563078
2022-06-21,0.02334960300447824
2022-06-22,0.025033000036189832
2022-06-23,0.024039390253974308
2022-06-24,0.022938476563968704
2022-06-27,0.023449526205046447
2022-06-28,0.022387195033613354
2022-06-29,0.022143526917714356
2022-06-30,0.021250471827249692
2022-07-01,0.02113184875606809
2022-07-05,0.020248661682094347
2022-07-06,0.019437896293679792
2022-07-07,0.018606781693127506
2022-07-08,0.019053804710029675
2022-07-11,0.018239882275595726
2022-07-12,0.01870801397719496
2022-07-13,0.018206049987555897
2022-07-14,0.017500128119401038
2022-07-15,0.016854888791581316
2022-07-18,0.017325555993914176
2022-07-19,0.016642682893276618
2022-07-20,0.018049982632780407
2022-07-21,0.01750793214885598
2022-07-22,0.017003315409359634
2022-07-25,0.017339830400593895
2022-07-26,0.016623735914354683
2022-07-27,0.0169194858284822
2022-07-28,0.019947294196674903
2022-07-29,0.01918875133136254
2022-08-01,0.019780851225228213
2022-08-02,0.019096619977578055
2022-08-03,0.018311988025670797
2022-08-04,0.017888390765045534
2022-08-05,0.017242866723041782
2022-08-08,0.01664781800804333
2022-08-09,0.016142675351372683
2022-08-10,0.015556803755175382
2022-08-11,0.016459703096541583
2022-08-12,0.015812846905845338
2022-08-15,0.016261279517737894
2022-08-16,0.015617033197447854
2022-08-17,0.015048108350296687
2022-08-18,0.014661287283945189
2022-08-19,0.01416102504729929
2022-08-22,0.014673018692034776
2022-08-23,0.0153848092418984
2022-08-24,0.014865208308664935
2022-08-25,0.014302687158902948
2022-08-26,0.014353048477326602
2022-08-29,0.017535740323251125
2022-08-30,0.016866858278362915
2022-08-31,0.01701716215836479
2022-09-01,0.016498068159236812
2022-09-02,0.015961459718491052
2022-09-06,0.015609753992970331
2022-09-07,0.015100461835252304
2022-09-08,0.014865556133958503
2022-09-09,0.014391045580149702
2022-09-12,0.014708902944627924
2022-09-13,0.0145292416966826
2022-09-14,0.01990694786502529
2022-09-15,0.019166120259399847
2022-09-16,0.01865059231938495
2022-09-19,0.018000366575190895
2022-09-20,0.01734317159626991
2022-09-21,0.01681965215020488
2022-09-22,0.017059047189015925
2022-09-23,0.016592466956289256
2022-09-26,0.017509019300130893
2022-09-27,0.01707180073227116
2022-09-28,0.016411892272859607
2022-09-29,0.01670480807128053
2022-09-30,0.01768557428462509
2022-10-03,0.017535971188384448
2022-10-04,0.017743778005076004
2022-10-05,0.019038990403536026
2022-10-06,0.01825504722356418
2022-10-07,0.017490608934109458
2022-10-10,0.019587031887885423
2022-10-11,0.019161366388037327
2022-10-12,0.018748200860886795
2022-10-13,0.0179483598117629
2022-10-14,0.018787880713693302
2022-10-17,0.019624765981288005
2022-10-18,0.020967342319085643
2022-10-19,0.020087546900692633
2022-10-20,0.019216290897121565
2022-10-21,0.018464614094330842
2022-10-24,0.01875670857699859
2022-10-25,0.01805657315933163
2022-10-26,0.017651315166844456
2022-10-27,0.017957347517931366
2022-10-28,0.01793423574204219
2022-10-31,0.01859338561121352
2022-11-01,0.018012058342960366
2022-11-02,0.017413772044036692
2022-11-03,0.01851938526104361
2022-11-04,0.017887092689903437
2022-11-07,0.01745336699037201
2022-11-08,0.016859343841428648
2022-11-09,0.016182005652077357
2022-11-10,0.018169053918283235
2022-11-11,0.023410967851385633
2022-11-14,0.022706319344946255
2022-11-15,0.021856615639369067
2022-11-16,0.020931368236863732
2022-11-17,0.02025627253401886
2022-11-18,0.019404724174724643
2022-11-21,0.018581131856684762
2022-11-22,0.018431778972695954
2022-11-23,0.01840040942760654
2022-11-25,0.017882980251162146
2022-11-28,0.017198369203490528
2022-11-29,0.01748681314560262
2022-11-30,0.016822723996457793
2022-12-01,0.019574700068832714
2022-12-02,0.018776601386683682
2022-12-05,0.01805109429565761
2022-12-06,0.0183252835123177
2022-12-07,0.018608654832347523
2022-12-08,0.017889161750005544
2022-12-09,0.01744057139862856
2022-12-12,0.01685059994181525
2022-12-13,0.01650543822059635
2022-12-14,0.015973457289962318
2022-12-15,0.015559556515394339
2022-12-16,0.01681423900807179
2022-12-19,0.01650828550337514
2022-12-20,0.016091451329923467
2022-12-21,0.01545722366697175
2022-12-22,0.015274562695605691
2022-12-23,0.016663557095594184
2022-12-27,0.016122908098784115
2022-12-28,0.016037439670744648
2022-12-29,0.015732628972893528
2022-12-30,0.01602684906775306
2023-01-03,0.015397685797903212
2023-01-04,0.015799059728897356
2023-01-05,0.015191993196073448
2023-01-06,0.014926441388312752
2023-01-09,0.015109713289326913
2023-01-10,0.014559965004133748
2023-01-11,0.014179859932707655
2023-01-12,0.014445522684334524
2023-01-13,0.014111239819647538
2023-01-17,0.013671667595471606
2023-01-18,0.01320120422879994
2023-01-19,0.01371144602251833
2023-01-20,0.013250886121771808
2023-01-23,0.01468640069834315
2023-01-24,0.014873534058145068
2023-01-25,0.014314698846211298
2023-01-26,0.013851354083102918
2023-01-27,0.015226545051316532
2023-01-30,0.014793011594375833
2023-01-31,0.01590972133331948
2023-02-01,0.0161066921082915
2023-02-02,0.015845183034082288
2023-02-03,0.016173111327138688
2023-02-06,0.015729681388399714
2023-02-07,0.015146328580344464
2023-02-08,0.016131030858080007
2023-02-09,0.01593017933651982
2023-02-10,0.015413843678665766
2023-02-13,0.01481528318002085
2023-02-14,0.01443614110110048
2023-02-15,0.014033955299688873
2023-02-16,0.013523522111648374
2023-02-17,0.01414807291743193
2023-02-21,0.014079523308184681
2023-02-22,0.014770970990753198
2023-02-23,0.014255268111258417
2023-02-24,0.01491808990511318
2023-02-27,0.01479080153405597
2023-02-28,0.014299342785481402
2023-03-01,0.013829331638993223
2023-03-02,0.013501117973409218
2023-03-03,0.013050429669494941
2023-03-06,0.013723398394945378
2023-03-07,0.013231875134439545
2023-03-08,0.013636653410975712
2023-03-09,0.013156277607051941
2023-03-10,0.014093095781919087
2023-03-13,0.013919185801048319
2023-03-14,0.013415072008156621
2023-03-15,0.014431988593427472
2023-03-16,0.014215795690963939
2023-03-17,0.015107288377124084
2023-03-20,0.014749761508250478
2023-03-21,0.014325398421164749
2023-03-22,0.015398230801609646
2023-03-23,0.015310997400267519
2023-03-24,0.01478162742362717
2023-03-27,0.014234279004569448
2023-03-28,0.013710034140746794
2023-03-29,0.013294886502524443
2023-03-30,0.013296192528841191
2023-03-31,0.012940731036858649
2023-04-03,0.013038398588100247
2023-04-04,0.013151307771918141
2023-04-05,0.012851499502841843
2023-04-06,0.01246116739411916
2023-04-10,0.01210779491406909
2023-04-11,0.011755119328540073
2023-04-12,0.011478045216811434
2023-04-13,0.011407779227075
2023-04-14,0.011714826392654228
2023-04-17,0.01139896304020922
2023-04-18,0.011148061826957876
2023-04-19,0.010932265198110878
2023-04-20,0.01072380947911883
2023-04-21,0.011154346972311727
2023-04-24,0.010840072740845454
2023-04-25,0.010558633616918348
2023-04-26,0.011515856244114483
2023-04-27,0.011210048387668058
2023-04-28,0.013150956275091157
2023-05-01,0.012816611549112143
2023-05-02,0.012395202236886964
2023-05-03,0.01304845146507932
2023-05-04,0.01301950902979576
2023-05-05,0.012866538770484498
2023-05-08,0.013993986644438515
2023-05-09,0.013521146697204207
2023-05-10,0.013212894683416476
2023-05-11,0.012838578057405053
2023-05-12,0.012411623243630387
2023-05-15,0.012126281256798708
2023-05-16,0.011760116586854502
2023-05-17,0.01142657910074507
2023-05-18,0.01217784605591535
2023-05-19,0.012523940115323984
2023-05-22,0.012145588626256358
2023-05-23,0.01176011991186116
2023-05-24,0.011670590969010937
2023-05-25,0.011326210054003576
2023-05-26,0.01576149879391195
2023-05-30,0.015677476848056073
2023-05-31,0.01513205194525645
2023-06-01,0.0152199612604409
2023-06-02,0.015622302710527766
2023-06-05,0.015153319462204941
2023-06-06,0.014586322974777527
2023-06-07,0.014060704378483896
2023-06-08,0.014072976398403252
2023-06-09,0.01386575847287951
2023-06-12,0.013378615727769678
2023-06-13,0.01310737826439155
2023-06-14,0.012915474211830162
2023-06-15,0.01247883875178006
2023-06-16,0.012251967244775022
2023-06-20,0.012004984240577195
2023-06-21,0.011689998489187286
2023-06-22,0.01168863495845258
2023-06-23,0.011445606240251458
2023-06-26,0.011526696669242338
2023-06-27,0.012220272853988886
2023-06-28,0.012442565342596103
2023-06-29,0.012050356329887647
2023-06-30,0.011671954453946061
2023-07-03,0.01213696174286699
2023-07-05,0.011771759654276561
2023-07-06,0.01141626368189925
2023-07-07,0.011645602696863315
2023-07-10,0.011315944531409496
2023-07-11,0.011109058565391022
2023-07-12,0.010885370997689166
2023-07-13,0.011107497945870192
2023-07-14,0.0114908224073631
2023-07-17,0.011165025588298688
2023-07-18,0.011173471808093392
2023-07-19,0.011154795589570951
2023-07-20,0.010850189688122654
2023-07-21,0.01209882064151884
2023-07-24,0.01202644021226332
2023-07-25,0.011835149308824074
2023-07-26,0.011583335677263145
2023-07-27,0.01124565158576506
2023-07-28,0.01093654165549322
2023-07-31,0.011234840865916607
2023-08-01,0.010954750277515276
2023-08-02,0.01080488612413761
2023-08-03,0.01261204485852454
2023-08-04,0.012234409416637358
2023-08-07,0.011869355923346652
2023-08-08,0.011646201714591515
2023-08-09,0.011522774386190704
2023-08-10,0.01214463685499715
2023-08-11,0.01175913240569456
2023-08-14,0.011551436343059298
2023-08-15,0.012140790885320938
2023-08-16,0.01240559993809919
2023-08-17,0.012559754459928591
2023-08-18,0.012288250530386487
2023-08-21,0.011897541616297613
2023-08-22,0.013117312953065776
2023-08-23,0.01295573651532462
2023-08-24,0.012948391897301358
2023-08-25,0.013058991380592834
2023-08-28,0.012613370154260364
2023-08-29,0.012360651057442846
2023-08-30,0.013411401795832638
2023-08-31,0.012983681138698633
2023-09-01,0.012560195307689868
2023-09-05,0.012188936846997128
2023-09-06,0.011839837087236911
2023-09-07,0.0120616149090334
2023-09-08,0.011856639390713842
2023-09-11,0.011492469792636913
2023-09-12,0.01129487701793764
2023-09-13,0.011028107278069299
2023-09-14,0.010773353423642485
2023-09-15,0.010794613311875097
2023-09-18,0.011741814664071702
2023-09-19,0.011384496824156525
2023-09-20,0.011130032453313404
2023-09-21,0.011773215546996028
2023-09-22,0.01233384348288447
2023-09-25,0.011936889923311511
2023-09-26,0.011763468462777418
2023-09-27,0.011926993795305924
2023-09-28,0.011727683597570765
2023-09-29,0.011523240104246718
2023-10-02,0.011255675766020448
2023-10-03,0.01130206219672874
2023-10-04,0.011918041079447628
2023-10-05,0.011602399924530191
2023-10-06,0.01126298583075189
2023-10-09,0.011399743966618508
2023-10-10,0.011154162046660619
2023-10-11,0.01084622549976636
2023-10-12,0.010574920751306362
2023-10-13,0.01034510989362081
2023-10-16,0.01026894278353852
2023-10-17,0.01019447731021337
2023-10-18,0.010271155924561263
2023-10-19,0.010929779527282937
2023-10-20,0.010932798623420455
2023-10-23,0.011758866206618875
2023-10-24,0.011466689615497058
2023-10-25,0.011195707444041587
2023-10-26,0.012661875969087188
2023-10-27,0.013827327783208441
2023-10-30,0.013330971516820724
2023-10-31,0.013156637093081498
2023-11-01,0.012703094726709059
2023-11-02,0.013014114306425888
2023-11-03,0.013577817323927639
2023-11-06,0.013217830975575617
2023-11-07,0.012794521761268874
2023-11-08,0.012389081563749316
2023-11-09,0.011991587723937335
2023-11-10,0.011694450412725078
2023-11-13,0.012349172715138192
2023-11-14,0.01195625749631591
2023-11-15,0.012203805085780915
2023-11-16,0.01189359828413502
2023-11-17,0.011544355653738434
2023-11-20,0.011201065714721807
2023-11-21,0.011094468684763598
2023-11-22,0.010842838924288483
2023-11-24,0.010599774509715469
2023-11-27,0.010469792575188576
2023-11-28,0.01021195911231683
2023-11-29,0.009973496808740611
2023-11-30,0.010013070951925213
2023-12-01,0.009939617771581552
2023-12-04,0.00974850556106316
2023-12-05,0.010262192243133383
2023-12-06,0.010125716225009872
2023-12-07,0.010453559788924158
2023-12-08,0.010728990710283458
2023-12-11,0.01064947635028858
2023-12-12,0.010896887139854676
2023-12-13,0.010673867732700616
2023-12-14,0.010495705717371948
2023-12-15,0.010245317415601463
2023-12-18,0.010037674454257937
2023-12-19,0.010157804634649945
2023-12-20,0.0099447189669207
2023-12-21,0.010721151903589804
2023-12-22,0.010769519393332084
2023-12-26,0.010498437162502164
2023-12-27,0.010251012331028314
2023-12-28,0.01000313438217957
2023-12-29,0.009831704732817853
2024-01-02,0.009704157337628718
2024-01-03,0.009764442238135017
2024-01-04,0.00969848997088139
2024-01-05,0.009565530318666632
2024-01-08,0.009412898260426955
2024-01-09,0.010559738109539727
2024-01-10,0.01029061926448243
2024-01-11,0.010318030112957368
2024-01-12,0.010066299363587447
2024-01-16,0.009871073388786258
2024-01-17,0.009657132004419616
2024-01-18,0.009597325561166941
2024-01-19,0.009645653641494209
2024-01-22,0.010259414030469094
2024-01-23,0.010012337700193155
2024-01-24,0.009841929001985066
2024-01-25,0.010027739347655593
2024-01-26,0.009801426566396876
2024-01-29,0.009595158301619508
2024-01-30,0.009844044646166717
2024-01-31,0.009627640337460046
2024-02-01,0.011533980330050748
2024-02-02,0.011456180893892583
2024-02-05,0.014431348460166355
2024-02-06,0.013946573418552356
2024-02-07,0.013464303127796664
2024-02-08,0.013546545600822656
2024-02-09,0.01306887838159156
2024-02-12,0.012940224656727485
2024-02-13,0.012532034566266432
2024-02-14,0.012547358137393027
2024-02-15,0.012479655512132015
2024-02-16,0.012077421840849418
2024-02-20,0.011833609117635398
2024-02-21,0.012399564242935444
2024-02-22,0.01205824206328015
2024-02-23,0.018600307142127615
2024-02-26,0.01783532539438932
2024-02-27,0.017127099573010656
2024-02-28,0.016442562631837833
2024-02-29,0.015960031271934426
2024-03-01,0.015510846610138624
2024-03-04,0.01533347573591043
2024-03-05,0.014740875614517616
2024-03-06,0.014294384602146225
2024-03-07,0.013993962444504082
2024-03-08,0.014688552305448847
2024-03-11,0.015145164967454414
2024-03-12,0.014726538344041638
2024-03-13,0.01603819694261618
2024-03-14,0.015463892609726497
2024-03-15,0.014995159947057525
2024-03-18,0.014528963857172075
2024-03-19,0.014298555126721816
2024-03-20,0.013849222169959095
2024-03-21,0.013559759564261597
2024-03-22,0.013082339041130413
2024-03-25,0.012883579756419274
2024-03-26,0.012454301639136547
2024-03-27,0.012398945122975876
2024-03-28,0.012060492472865749
2024-04-01,0.011690642229942707
2024-04-02,0.011350440847241355
2024-04-03,0.011253272712632297
2024-04-04,0.0109315626808069
2024-04-05,0.011440751509584415
2024-04-08,0.011836120225416398
2024-04-09,0.0115322272536715
2024-04-10,0.01126357208959617
2024-04-11,0.010950867301141006
2024-04-12,0.01158408282440114
2024-04-15,0.012726798817711433
2024-04-16,0.013278469767016653
2024-04-17,0.012832963092849916
2024-04-18,0.013046188000814371
2024-04-19,0.012602625133247128
2024-04-22,0.01558414989629759
2024-04-23,0.015437121424039784
2024-04-24,0.015541746319563909
2024-04-25,0.015060836545489393
2024-04-26,0.014489122694796233
2024-04-29,0.015489460565884483
2024-04-30,0.014886699519963312
2024-05-01,0.015255616196834845
2024-05-02,0.015073004744944812
2024-05-03,0.015115725054538447
2024-05-06,0.01523713491773244
2024-05-07,0.015374579718189264
2024-05-08,0.014890349686019431
2024-05-09,0.014325384571244024
2024-05-10,0.013799892407008319
2024-05-13,0.013308630779629653
2024-05-14,0.012844476951232017
2024-05-15,0.012580420119858264
2024-05-16,0.012889809698445798
2024-05-17,0.012501691878402705
2024-05-20,0.012117849842003682
2024-05-21,0.01173853327220013
2024-05-22,0.011459099707039195
2024-05-23,0.011342338897615463
2024-05-24,0.012174972174770513
2024-05-28,0.012292298012874854
2024-05-29,0.013606954776705767
2024-05-30,0.013172423318722488
2024-05-31,0.013883453951461042
2024-06-03,0.013395056442081743
2024-06-04,0.013548096517557371
2024-06-05,0.013077806452454297
2024-06-06,0.014116948631255361
2024-06-07,0.013637607752671088
2024-06-10,0.01320319037369918
2024-06-11,0.01278245729412759
2024-06-12,0.012354061572174599
2024-06-13,0.012564271908457885
2024-06-14,0.012500007233966175
2024-06-17,0.012139648390547313
2024-06-18,0.011756110123687347
2024-06-20,0.011671622834641723
2024-06-21,0.011820282369082639
2024-06-24,0.012127032449236234
