date,garch_scaled_return
2022-06-10,-0.02348485552756507
2022-06-13,-0.03031600974219239
2022-06-14,0.0006359679911004883
2022-06-15,0.011498156505509876
2022-06-16,-0.022256279259005786
2022-06-17,-0.00251806424141509
2022-06-21,0.024360577108181833
2022-06-22,-0.0046081030530151935
2022-06-23,0.0012420933374868205
2022-06-24,0.018468185195988442
2022-06-27,-0.00030012340812600837
2022-06-28,-0.011557524043355654
2022-06-29,-0.003663345289143348
2022-06-30,-0.012355065643118798
2022-07-01,0.004328982053344383
2022-07-05,0.005076641141940414
2022-07-06,0.0025039442849435233
2022-07-07,0.01855135064610577
2022-07-08,0.0020680709966012204
2022-07-11,-0.01661992171707703
2022-07-12,-0.007387579841034347
2022-07-13,-0.002854764662998229
2022-07-14,-0.0034495239119269622
2022-07-15,0.018963326265015675
2022-07-18,-0.0018128620081344345
2022-07-19,0.025537420131599188
2022-07-20,0.008422225298338724
2022-07-21,0.008659827993007387
2022-07-22,-0.015567241425617188
2022-07-25,0.0016624260841396356
2022-07-26,-0.015194841087818838
2022-07-27,0.03418571798008971
2022-07-28,0.005975116494370579
2022-07-29,0.019485387227277776
2022-08-01,-0.005329448536429835
2022-08-02,-0.0018970364222470637
2022-08-03,0.010347217208051408
2022-08-04,-0.004017422951219684
2022-08-05,-0.004362938038549064
2022-08-08,-0.005601039243469421
2022-08-09,-0.0028269791764906132
2022-08-10,0.022590411578741545
2022-08-11,-0.0009743186202071894
2022-08-12,0.018929618263417988
2022-08-15,0.0026440296093732467
2022-08-16,-0.0022721237820321084
2022-08-17,-0.00623676379907778
2022-08-18,0.005306468208110382
2022-08-19,-0.017020646982316194
2022-08-22,-0.01873448393902535
2022-08-23,0.006030954824035567
2022-08-24,0.002182685556992235
2022-08-25,0.014962198248164795
2022-08-26,-0.03487937791314261
2022-08-29,-0.0027992771097923143
2022-08-30,-0.013923786674985651
2022-08-31,-0.00571473866965279
2022-09-01,-0.0047529917019435005
2022-09-02,-0.007694667310139858
2022-09-06,-0.004174007210886342
2022-09-07,0.011448304759518463
2022-09-08,0.006533817349821381
2022-09-09,0.017876898962285358
2022-09-12,0.012073431745755099
2022-09-13,-0.04564403531076398
2022-09-14,0.0063161463911962715
2022-09-15,-0.00749398347750845
2022-09-16,-0.004843669454238789
2022-09-19,0.006044884977412989
2022-09-20,-0.00595404821856319
2022-09-21,-0.01472022792835703
2022-09-22,-0.006699366719145098
2022-09-23,-0.019991100127613504
2022-09-26,-0.007514236962747825
2022-09-27,0.004420019001302318
2022-09-28,0.017522467005073896
2022-09-29,-0.02041196625963261
2022-09-30,-0.011171918594674115
2022-10-03,0.016741942740209043
2022-10-04,0.024362274499236062
2022-10-05,0.003832455175781979
2022-10-06,-0.00026533614227539787
2022-10-07,-0.026794328057952694
2022-10-10,-0.008868374627552713
2022-10-11,-0.008811357343388167
2022-10-12,0.0014983909277859891
2022-10-13,0.02140986620540231
2022-10-14,-0.019106761156453118
2022-10-17,0.023920262221755244
2022-10-18,0.00415867599305986
2022-10-19,0.0022422076349952616
2022-10-20,-0.0031960880561987376
2022-10-21,0.017394772510850327
2022-10-24,0.005938857365388957
2022-10-25,0.010472819618265978
2022-10-26,-0.015352974760454738
2022-10-27,-0.012515881547753769
2022-10-28,0.020179487317132237
2022-10-31,-0.00606640004582386
2022-11-01,-0.005201717247223577
2022-11-02,-0.02107871175372949
2022-11-03,-0.0050633490445932735
2022-11-04,0.009996263659309194
2022-11-07,0.006883791502921167
2022-11-08,0.0028549726792052896
2022-11-09,-0.02685492849228583
2022-11-10,0.04260132666110804
2022-11-11,0.009145963360545772
2022-11-14,-0.005047089465389707
2022-11-15,0.004212903405112311
2022-11-16,-0.006402021668232115
2022-11-17,-0.0018798441009023068
2022-11-18,-0.0008805934923178741
2022-11-21,-0.011454462196438803
2022-11-22,0.014655766985964892
2022-11-23,0.009056927404319258
2022-11-25,-0.0029389755156913866
2022-11-28,-0.015177227466525807
2022-11-29,-0.0028622122606409197
2022-11-30,0.03289421972766559
2022-12-01,-0.002405459169735047
2022-12-02,-0.003235339921819136
2022-12-05,-0.015120568414153789
2022-12-06,-0.01521141547973487
2022-12-07,-0.0031367131464885
2022-12-08,0.00978360265744115
2022-12-09,-0.004729026512665054
2022-12-12,0.010720899637042418
2022-12-13,0.007224430212957944
2022-12-14,-0.0066529769660969304
2022-12-15,-0.022575029373780555
2022-12-16,-0.008930180091254741
2022-12-19,-0.007071256037889205
2022-12-20,-0.00020855238588903482
2022-12-21,0.012342035096270042
2022-12-22,-0.023578547382381392
2022-12-23,0.007205013922853957
2022-12-27,-0.011326138317069849
2022-12-28,-0.008466188620836758
2022-12-29,0.017572286009406586
2022-12-30,0.0027371316562321162
2023-01-03,-0.016046337341237633
2023-01-04,-0.0009203127388192002
2023-01-05,-0.008471686487131428
2023-01-06,0.016501521970900702
2023-01-09,0.004302563606658188
2023-01-10,0.008486309714005819
2023-01-11,0.017352886612022757
2023-01-12,0.009322963415399047
2023-01-13,0.006336003216592919
2023-01-17,0.0038400504904712554
2023-01-18,-0.016993019234357105
2023-01-19,-0.001730643979695628
2023-01-20,0.027714930701389365
2023-01-23,0.01653390730671847
2023-01-24,0.0027323088598900378
2023-01-25,-0.003209312197424512
2023-01-26,0.026870504902680604
2023-01-27,0.008020816530727443
2023-01-30,-0.021845261712708054
2023-01-31,0.016655324309052387
2023-02-01,0.011538924594246916
2023-02-02,0.017871473155281033
2023-02-03,-0.006303254409302863
2023-02-06,-0.0019519548531542839
2023-02-07,0.023351103607867896
2023-02-08,-0.009938899657213517
2023-02-09,-0.004468913929513051
2023-02-10,0.0007331050980438639
2023-02-13,0.008760394973891453
2023-02-14,0.00784298164469681
2023-02-15,0.002065541370991836
2023-02-16,-0.018076644520115214
2023-02-17,-0.010660938060330938
2023-02-21,-0.01862722776071367
2023-02-22,-0.0023088696380389436
2023-02-23,0.02109189373961684
2023-02-24,-0.010276727156134006
2023-02-27,0.005882421444623362
2023-02-28,-0.0029393414092935034
2023-03-01,-0.006043366180262349
2023-03-02,0.004402094819091413
2023-03-03,0.021541086199167277
2023-03-06,0.0016416987897639305
2023-03-07,-0.0159258665422057
2023-03-08,6.733322735379957e-05
2023-03-09,-0.020882310268791816
2023-03-10,-0.009101600944818936
2023-03-13,0.001720082707682022
2023-03-14,0.024377394774274676
2023-03-15,-0.008686505453679319
2023-03-16,0.023007073682753332
2023-03-17,-0.006858614670801028
2023-03-20,0.0076902534338553685
2023-03-21,0.02437134272901755
2023-03-22,-0.011015512474349086
2023-03-23,0.005585542369781444
2023-03-24,-0.0006223372259391378
2023-03-27,0.0009438336320306728
2023-03-28,-0.003559096700842572
2023-03-29,0.014092980177377472
2023-03-30,0.007511689875194759
2023-03-31,0.015299032073944995
2023-04-03,0.01551488346778734
2023-04-04,-0.005791331650513615
2023-04-05,-0.0023870284999913845
2023-04-06,0.00597625055331658
2023-04-10,-0.001750764113555977
2023-04-11,-0.0039330812763430315
2023-04-12,-0.008632139977190131
2023-04-13,0.017844536419505997
2023-04-14,0.005565121037478526
2023-04-17,-0.004001420020692544
2023-04-18,0.008091573661513208
2023-04-19,-0.0043529976852396575
2023-04-20,-0.01583246908743446
2023-04-21,0.0010946497217855964
2023-04-24,0.003921855751805415
2023-04-25,-0.02177706999675557
2023-04-26,0.005420567531094514
2023-04-27,0.033421370722661874
2023-04-28,0.00787824348857905
2023-05-01,-0.00036051495246937934
2023-05-02,-0.018421717914500573
2023-05-03,-0.010595866546406681
2023-05-04,-0.008595990724541753
2023-05-05,0.025574701713367537
2023-05-08,0.004806310893885816
2023-05-09,-0.006094036443540815
2023-05-10,0.006809848433871738
2023-05-11,6.595446939133324e-05
2023-05-12,-0.005001040299965328
2023-05-15,0.004195834915425677
2023-05-16,-0.0014489576588389093
2023-05-17,0.022903066026327867
2023-05-18,0.018312065499490326
2023-05-19,-0.0019034487458145844
2023-05-22,0.0018264463202927524
2023-05-23,-0.008556150239223766
2023-05-24,-8.550832583672022e-05
2023-05-25,0.04974777578041813
2023-05-26,0.013672068959572514
2023-05-30,0.005724920016709226
2023-05-31,-0.012933960757414003
2023-06-01,0.018602520287385172
2023-06-02,0.007662495355371287
2023-06-05,-0.0009034316994347371
2023-06-06,-0.0012484828166049158
2023-06-07,-0.011677393923409262
2023-06-08,0.011320184113649285
2023-06-09,0.0035155191686188423
2023-06-12,0.00962377490483103
2023-06-13,0.010946432871213482
2023-06-14,0.0022283094688748417
2023-06-15,0.009675547115016194
2023-06-16,-0.0057529824376935145
2023-06-20,0.006401249441053195
2023-06-21,-0.010076581235565863
2023-06-22,0.008207092151380213
2023-06-23,-0.011241303816764258
2023-06-26,-0.0188941512670068
2023-06-27,0.016802151032436798
2023-06-28,-0.0006737334378374183
2023-06-29,0.0020830850259977176
2023-06-30,0.019743678672314535
2023-07-03,0.004312479506773046
2023-07-05,0.00041777613373435954
2023-07-06,-0.013401832458489853
2023-07-07,-0.001174529031814768
2023-07-10,-0.005218746749149148
2023-07-11,0.007753738525488317
2023-07-12,0.016623685323120915
2023-07-13,0.018827110611767364
2023-07-14,-0.0006304595297940583
2023-07-17,0.013279875850848787
2023-07-18,0.01278622156915413
2023-07-19,-0.0003414248234402156
2023-07-20,-0.024453553727960892
2023-07-21,-0.009196922982100083
2023-07-24,0.009991947508433404
2023-07-25,0.008189493606832772
2023-07-26,-0.00013490150896647567
2023-07-27,-0.0005389641675983867
2023-07-28,0.0177087551096209
2023-07-31,0.005795438281987691
2023-08-01,-0.006139009267653887
2023-08-02,-0.02925557926732959
2023-08-03,0.00531841803528656
2023-08-04,-0.0015437891219519711
2023-08-07,0.009029889006726913
2023-08-08,-0.007750036359569088
2023-08-09,-0.018138445861438604
2023-08-10,0.0017154663807425507
2023-08-11,-0.0059717556743853475
2023-08-14,0.021155476341123348
2023-08-15,-0.014127315402626796
2023-08-16,-0.012807614224166005
2023-08-17,-0.005611684133301612
2023-08-18,0.0002640212408035648
2023-08-21,0.026973010597749734
2023-08-22,-0.008531709232145194
2023-08-23,0.013858086916156748
2023-08-24,-0.012464618556509906
2023-08-25,0.002346255317627985
2023-08-28,0.00923165981392716
2023-08-29,0.02522801516311591
2023-08-30,0.005263769915807757
2023-08-31,-0.0010803788338052196
2023-09-01,-0.00236832894251503
2023-09-05,0.005416224234202611
2023-09-06,-0.013472426548807752
2023-09-07,-0.006490842183227722
2023-09-08,0.0009431074513110274
2023-09-11,0.00918016316948229
2023-09-12,-0.0031264157434915457
2023-09-13,0.006354689983641405
2023-09-14,0.013267571356219554
2023-09-15,-0.02160709316123236
2023-09-18,0.001796191645289102
2023-09-19,-0.0038400560153019152
2023-09-20,-0.018379024242647708
2023-09-21,-0.017480495012238313
2023-09-22,0.0008020449229720287
2023-09-25,0.010297635096863674
2023-09-26,-0.012647434845591029
2023-09-27,0.009693991028679417
2023-09-28,0.009321351295834767
2023-09-29,-0.003711101487318865
2023-10-02,0.013991268652549634
2023-10-03,-0.01807799283486481
2023-10-04,0.006157353227255179
2023-10-05,-9.544534527368755e-05
2023-10-06,0.015440594388017575
2023-10-09,0.007598459203285214
2023-10-10,0.003470314447123867
2023-10-11,0.004783560692779059
2023-10-12,-0.0024412279468038365
2023-10-13,-0.007012164738192957
2023-10-16,0.01071754594686737
2023-10-17,-0.010122488231133603
2023-10-18,-0.018570223959504046
2023-10-19,-0.009469430823671434
2023-10-20,-0.020344233337568213
2023-10-23,0.006703337548417458
2023-10-24,0.0068296097322267735
2023-10-25,-0.026157145057633033
2023-10-26,-0.022936939459357594
2023-10-27,0.0005812600829556286
2023-10-30,0.011414480115048562
2023-10-31,0.000978197732365657
2023-11-01,0.017884372022821116
2023-11-02,0.020507273249068148
2023-11-03,0.007795000986477491
2023-11-06,0.004921163412871748
2023-11-07,0.004456038320628529
2023-11-08,0.002903443820286987
2023-11-09,-0.0037879505676847087
2023-11-10,0.021805417367080533
2023-11-13,0.003141355557881871
2023-11-14,0.01710373948869692
2023-11-15,-0.0038243888609686906
2023-11-16,0.004303547250934463
2023-11-17,0.0018600900787533355
2023-11-20,0.011024431191198147
2023-11-21,-0.00316648961748168
2023-11-22,-0.0027501088751917834
2023-11-24,-0.0060433505110832324
2023-11-27,0.00014194521177629557
2023-11-28,0.0036112503092698423
2023-11-29,-0.009129670714462834
2023-11-30,-0.0065043621055981575
2023-12-01,-0.001918591146021045
2023-12-04,-0.01670223074645025
2023-12-05,0.008959619562994191
2023-12-06,-0.014229106366005145
2023-12-07,0.017336604282335362
2023-12-08,0.011141922330926347
2023-12-11,-0.013300768846986423
2023-12-12,0.00731312911949879
2023-12-13,0.008405170620657192
2023-12-14,0.004497865418035637
2023-12-15,0.006105455923457392
2023-12-18,0.014658070463232229
2023-12-19,0.005438179935674115
2023-12-20,-0.01995953149136022
2023-12-21,0.013737182340727199
2023-12-22,-0.0007851984345877304
2023-12-26,0.004744249994874929
2023-12-27,0.0021427238758903867
2023-12-28,-0.0031685750774192397
2023-12-29,-0.0044100162945374995
2024-01-02,-0.009229115630768942
2024-01-03,-0.006231320650588267
2024-01-04,-0.0038145531074801186
2024-01-05,0.0064927565381319675
2024-01-08,0.028318630951787216
2024-01-09,0.002833470260770229
2024-01-10,0.013038562039999585
2024-01-11,0.0011009559583711314
2024-01-12,-0.0022407332307573524
2024-01-16,0.0005093937425660041
2024-01-17,-0.0061890971089689755
2024-01-18,0.012877235905093582
2024-01-19,0.022029682108781142
2024-01-22,0.0010603815869193707
2024-01-23,0.007130075239804109
2024-01-24,0.01573963340349651
2024-01-25,0.0005136020265367376
2024-01-26,0.00020425481048825446
2024-01-29,0.016732395761193453
2024-01-30,0.0018179559960331555
2024-01-31,-0.031231146764260122
2024-02-01,0.011917694727706176
2024-02-02,0.04039126036050167
2024-02-05,0.005391677733110362
2024-02-06,-0.0013785391844985783
2024-02-07,0.015202275171715261
2024-02-08,0.0005420930595895055
2024-02-09,0.012029296312821996
2024-02-12,-0.0018092666539769387
2024-02-13,-0.010933910198083416
2024-02-14,0.012749429471513843
2024-02-15,0.0030723584407142805
2024-02-16,-0.005554431595572066
2024-02-20,-0.01753911155960007
2024-02-21,-0.003169172546391986
2024-02-22,0.05946354382045291
2024-02-23,-0.0014990151320664572
2024-02-26,-0.0020142991673233494
2024-02-27,-0.001140323009436381
2024-02-28,-0.00583021635884015
2024-02-29,0.008414405695888229
2024-03-01,0.012432587048289336
2024-03-04,0.0005234216831800833
2024-03-05,-0.00448432385786703
2024-03-06,0.009846073320224497
2024-03-07,0.021443240058229427
2024-03-08,-0.01651951468515202
2024-03-11,-0.005690410057821798
2024-03-12,0.025899625565157226
2024-03-13,-0.00300640928851393
2024-03-14,-0.004972792804169787
2024-03-15,-0.00436054720094282
2024-03-18,0.011211214823399117
2024-03-19,0.006357454392114208
2024-03-20,0.009683667159200096
2024-03-21,0.0025144739633888935
2024-03-22,0.01079998207303743
2024-03-25,-1.957753655596081e-05
2024-03-26,-0.009779787798393523
2024-03-27,-0.0032766723041756088
2024-03-28,-0.00030382790449031387
2024-04-01,0.003949201081545222
2024-04-02,-0.007943517797161303
2024-04-03,0.0011715189674662938
2024-04-04,-0.016838725500605035
2024-04-05,0.018951612111811476
2024-04-08,-0.0031441792232359948
2024-04-09,-0.003693789993100738
2024-04-10,0.0037801514361325153
2024-04-11,0.021824517386645072
2024-04-12,-0.023168002105770014
2024-04-15,-0.017399993990334373
2024-04-16,0.0038519174969486192
2024-04-17,-0.013705770811220116
2024-04-18,0.002562431768704715
2024-04-19,-0.03560041138391282
2024-04-22,0.012851587493924697
2024-04-23,0.01571137690815003
2024-04-24,-0.0047898128598228935
2024-04-25,-7.880522226031708e-06
2024-04-26,0.023744881392281866
2024-04-29,0.0019084610185538602
2024-04-30,-0.01571782657049245
2024-05-01,-0.009714063323701016
